id;funcloc;material_number;equipment_description;status;sort_field;unique_id;qr_code_link;created_at
MGM000356;FP-01-SP2-NDL-TH05;10011034;MOTORAC,IC-F,SUMITOMO,0.75KW,1.5A,4P380V;Installed;SP2.ND.THK(LF)2/SW/GM;1075;https://www.safesave.info/MIC.php?id=Fajar-MotorList1075;2023-10-26 15:00:24
EMO000428;FP-01-SP2-NDL-TH04;10010719;"AC MOTOR;380V,50HZ,7.5KW,4P,16A,V";Installed;SP2.ND.THK(LF)1/GB/M;1076;https://www.safesave.info/MIC.php?id=Fajar-MotorList1076;2023-10-26 15:00:25
EMO003065;FP-01-SP2-NDL-TH04;10011034;MOTOR,SUMITOMO,0.75KW,1.5A,4P;Installed;SP2.ND.THK(LF)1/SW/GM;1077;https://www.safesave.info/MIC.php?id=Fajar-MotorList1077;2023-10-26 15:00:26
EMO000813;FP-01-SP2-NDL-T036-P058;10010920;"AC MOTOR;380V,50Hz,37kW,4P,225S,B3";Installed;SP2.ND.C1B/P1/M;1078;https://www.safesave.info/MIC.php?id=Fajar-MotorList1078;2023-10-26 15:00:27
EMO003107;FP-01-SP2-NDL-T036-A008;;"MOTOR AC;15KW;31,9A;6P;380V;B";Installed;SP2.ND.C1B/AGT/M;1079;https://www.safesave.info/MIC.php?id=Fajar-MotorList1079;2023-10-26 15:00:28
EMO000753;FP-01-SP2-NDL-T034-P050;10020901;"AC MOTOR;380V,50HZ,45KW,4P,B";Installed;SP2.ND.C9/P1/M;1080;https://www.safesave.info/MIC.php?id=Fajar-MotorList1080;2023-10-26 15:00:29
EMO000943;FP-01-SP2-NDL-T033-P049;10010920;"AC MOTOR;ABB380V,50Hz,37kW,4P,225S,B3";Installed;SP2.ND.C8/P1/M;1081;https://www.safesave.info/MIC.php?id=Fajar-MotorList1081;2023-10-26 15:00:30
EMO002115;FP-01-SP2-NDL-T033-A016;;"MOTOR AC;55KW;108A;6P;380V;B";Installed;SP2.ND.C8/AGT/M;1082;https://www.safesave.info/MIC.php?id=Fajar-MotorList1082;2023-10-26 15:00:31
EMO000483;FP-01-SP2-NDL-T032-P048;10010920;"AC MOTOR;380V,50Hz,37kW,4P,225S,B3";Installed;SP2.ND.C7/P2/M;1083;https://www.safesave.info/MIC.php?id=Fajar-MotorList1083;2023-10-26 15:00:32
EMO000422;FP-01-SP2-NDL-T032-A015;10020927;"AC MOTOR;380V,50Hz,22kW,6P,200L,B3";Installed;SP2.ND.C7/AGT/M;1084;https://www.safesave.info/MIC.php?id=Fajar-MotorList1084;2023-10-26 15:00:33
EMO002110;FP-01-SP2-NDL-T030-P046;;"MOTOR AC;30KW;58A;4P;380V;B";Installed;SP2.ND.C6/P2/M;1085;https://www.safesave.info/MIC.php?id=Fajar-MotorList1085;2023-10-26 15:00:34
EMO002018;FP-01-SP2-NDL-T030-P045;10011059;"AC MOTOR;380V,50HZ,37KW,4P,B";Installed;SP2.ND.C6/P1/M;1086;https://www.safesave.info/MIC.php?id=Fajar-MotorList1086;2023-10-26 15:00:35
EMO001993;FP-01-SP2-NDL-T029-P044;10020901;"AC MOTOR;380V,50Hz,45kW,4P,225S,B3";Installed;SP2.ND.C4/P1/M;1087;https://www.safesave.info/MIC.php?id=Fajar-MotorList1087;2023-10-26 15:00:36
EMO000572;FP-01-SP2-NDL-T029-A012;10020927;"AC MOTOR;380V,50Hz,22kW,6P,200L,B3";Installed;SP2.ND.C4/AGT1/M;1089;https://www.safesave.info/MIC.php?id=Fajar-MotorList1089;2023-10-26 15:00:37
EMO000539;FP-01-SP2-NDL-T028-P042;10010895;"AC MOTOR;380V,50Hz,30KW,4P,200M,B3";Installed;SP1.MW.T5A/P1/M;1091;https://www.safesave.info/MIC.php?id=Fajar-MotorList1091;2023-10-26 15:00:38
EMO003665;FP-01-SP2-NDL-T026-P039;10010665;"AC MOTOR;380V,50Hz,55kW,4P,250S,B3";Installed;SP2.ND.C3/P3/M;1092;https://www.safesave.info/MIC.php?id=Fajar-MotorList1092;2023-10-26 15:00:39
EMO002175;FP-01-SP2-NDL-T026-P037;10020901;"AC MOTOR;380V,50HZ,45KW,4P,B";Installed;SP2.ND.C3/P1/M;1093;https://www.safesave.info/MIC.php?id=Fajar-MotorList1093;2023-10-26 15:00:40
EMO002096;FP-01-SP2-NDL-T023-P034;;"MOTOR AC;45KW;93A;4P;380V;B";Installed;SP2.ND.T3/P1/M;1094;https://www.safesave.info/MIC.php?id=Fajar-MotorList1094;2023-10-26 15:00:41
EMO000374;FP-01-SP2-NDL-T022-P033;10020913;"MOTOR AC;22KW;48A;4P;380V;B";Installed;SP2.ND.T2A/P1/M;1095;https://www.safesave.info/MIC.php?id=Fajar-MotorList1095;2023-10-26 15:00:42
EMO002006;FP-01-SP2-NDL-T019-A010;10020913;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";Installed;SP2.OC.C1/AGT/GB/M;1098;https://www.safesave.info/MIC.php?id=Fajar-MotorList1098;2023-10-26 15:00:43
EMO003637;FP-01-SP2-NDL-SR13;10027435;"AC MOTOR ABB M2BA ;380V,55kW,8P,315S,B3";Installed;SP2.ND.PS(F)2/M;1099;https://www.safesave.info/MIC.php?id=Fajar-MotorList1099;2023-10-26 15:00:44
EMO000664;FP-01-SP2-NDL-SR12;10010623;"MOTOR;75KW,140A,4P,380V";Installed;SP2.ND.PS(F)1/M;1100;https://www.safesave.info/MIC.php?id=Fajar-MotorList1100;2023-10-26 15:00:45
EMO003898;FP-01-SP2-NDL-SR11;10031810;"AC MOTOR;380V,50Hz,160kW,8P,355M,B3";Installed;SP2.ND.SR11/M;1101;https://www.safesave.info/MIC.php?id=Fajar-MotorList1101;2023-10-26 15:00:46
MGM000697;FP-01-PM2-DRY-GRP1-DC03;10008608;"GR.MOTOR;0.40KW,i=200,GLS-32,TUNG LEE";Installed;PM2.G1.DYC3/DR/GM;1102;https://www.safesave.info/MIC.php?id=Fajar-MotorList1102;2023-10-26 15:00:47
EMO003633;FP-01-SP2-NDL-SR08;10011118;"AC MOTOR;380V,50Hz,75kW,8P,315M,B3";Installed;SP2.ND.PS(C)1/M;1103;https://www.safesave.info/MIC.php?id=Fajar-MotorList1103;2023-10-26 15:00:48
EMO001220;FP-01-SP2-NDL-RF03;10026497;"AC MOTOR;3000V,50Hz,500kW,4P,B";Installed;SP2.NDL.RF03/JILHA/M;1104;https://www.safesave.info/MIC.php?id=Fajar-MotorList1104;2023-10-26 15:00:49
EMO002078;FP-01-SP2-NDL-RF02;;"MOTOR AC;400KW;86A;4P;3000V;B";Installed;SP2.ND.CNR1/GB/M;1105;https://www.safesave.info/MIC.php?id=Fajar-MotorList1105;2023-10-26 15:00:50
EMO003610;FP-01-SP2-NDL-RF02;;MOTOR,380V,0.0025-01KW,0.4/1.6A,2/8P;Installed;SP2.ND.RF02(KN)/M;1106;https://www.safesave.info/MIC.php?id=Fajar-MotorList1106;2023-10-26 15:00:51
EMO003808;FP-01-SP2-NDL-RF02;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,B3";Installed;SP2-NDL-RF02/P(OL)/M;1107;https://www.safesave.info/MIC.php?id=Fajar-MotorList1107;2023-10-26 15:00:52
EMO000385;FP-01-SP2-NDL-RF01;;"AC MOTOR;3000V,50Hz,500kW,4P,450A,B3";Installed;SP2.ND.DDR1/M;1108;https://www.safesave.info/MIC.php?id=Fajar-MotorList1108;2023-10-26 15:00:53
EMO002124;FP-01-SP2-HYD-T144-P252;10020632;"AC MOTOR;380V,50Hz,0.75kW,4P,80M,V1";Installed;SP2.ND.RF1/T(HYD)/P1/M;1109;https://www.safesave.info/MIC.php?id=Fajar-MotorList1109;2023-10-26 15:00:54
EMO002127;FP-01-SP2-LUB-T040-P053;10010956;"AC MOTOR;380V,50Hz,0.55kW,4P,80M,B5";Installed;SP2.LUB.RF1/T(LUB)/P2/M;1110;https://www.safesave.info/MIC.php?id=Fajar-MotorList1110;2023-10-26 15:00:55
EMO000478;FP-01-SP2-NDL-PU05-P056;10026377;"AC MOTORABB;380V,50Hz,18.5kW,4P,180M,B3";Installed;SP2.PUL5/P1/M;1112;https://www.safesave.info/MIC.php?id=Fajar-MotorList1112;2023-10-26 15:00:56
EMO002073;FP-01-SP1-MXW-PU05-HYPG;;"MOTOR AC;55KW;105A;6P;380V;B";Installed;SP1.PUL5/HYP/M;1113;https://www.safesave.info/MIC.php?id=Fajar-MotorList1113;2023-10-26 15:00:57
EMO002132;FP-01-SP2-NDL-PU05-DRSR;10010718;"AC MOTOR;380V,50Hz,7.5Kw,4P";Installed;SP2.PUL5.DRS/M;1114;https://www.safesave.info/MIC.php?id=Fajar-MotorList1114;2023-10-26 15:00:58
EMO003020;FP-01-SP1-MXW-PU05;10010858;"AC MOTOR;380V,50HZ,160KW,8P";Installed;SP1.PUL5/GB/M;1115;https://www.safesave.info/MIC.php?id=Fajar-MotorList1115;2023-10-26 15:00:59
EMO003401;FP-01-SP2-NDL-PU02-RAGG;;"MOTOR AC;0.75KW;2.25A;6P;380V;B";Installed;SP2.PUL2/RAG/M;1116;https://www.safesave.info/MIC.php?id=Fajar-MotorList1116;2023-10-26 15:01:00
EMO002071;FP-01-SP2-NDL-PU02-PALS;;"MOTOR AC;132KW;250A;6P;380V;B";Installed;SP2.PUL2/PLS/M;1117;https://www.safesave.info/MIC.php?id=Fajar-MotorList1117;2023-10-26 15:01:01
EMO000066;FP-01-SP2-NDL-PU02-P027;10010665;"AC MOTORTECO;380V,50Hz,55kW,4P,250S,B3";Installed;SP2.PUL2.P2/M;1118;https://www.safesave.info/MIC.php?id=Fajar-MotorList1118;2023-10-26 15:01:02
EMO003199;FP-01-SP2-NDL-PU02-P026;10010684;"AC MOTOR;TECO380V,50Hz,75kW,4P,250M,B3";Installed;SP2.PUL2/P1/M;1119;https://www.safesave.info/MIC.php?id=Fajar-MotorList1119;2023-10-26 15:01:03
EMO003563;FP-01-SP2-NDL-PU02-P025;10011046;AC MOTOR,380V,50HZ,1.5KW,4P;Installed;SP2.PUL2/GB/P(G)1/M;1120;https://www.safesave.info/MIC.php?id=Fajar-MotorList1120;2023-10-26 15:01:04
EMO002072;FP-01-SP2-NDL-PU02;;"MOTOR AC;500KW;114A;4P;3000V;B";Installed;SP2.PUL2/GB/M;1121;https://www.safesave.info/MIC.php?id=Fajar-MotorList1121;2023-10-26 15:01:05
EMO003807;FP-01-SP2-NDL-CN02;;"AC MOTOR;380V,50Hz,15kW,4P,160L,B35";Installed;SP2.CON2/GB/M;1123;https://www.safesave.info/MIC.php?id=Fajar-MotorList1123;2023-10-26 15:01:06
EMO003338;FP-01-PM2-WRS-T138-BL26;;MOTOR;Installed;PM2.CWR.CTW1/BLW/M;1124;https://www.safesave.info/MIC.php?id=Fajar-MotorList1124;2023-10-26 15:01:07
EMO000841;FP-01-PM2-WRS-T106-P109;;"MMOTOR AC;3KW;6,25A;2P;380V;B";Installed;PM2.SWR.T3/P2/M;1125;https://www.safesave.info/MIC.php?id=Fajar-MotorList1125;2023-10-26 15:01:08
EMO002647;FP-01-PM2-WRS-T106-P108;;"MOTOR;3KW,6.3A,2P,380V,VERTICAL";Installed;PM2.SWR.T3/P1/M;1126;https://www.safesave.info/MIC.php?id=Fajar-MotorList1126;2023-10-26 15:01:09
EMO003913;FP-01-PM2-WRS-T105-P107;;"AC MOTOR;380V,50Hz,45kW,2P,225M,B3";Installed;PM2.SWR.T2/P3A/M;1127;https://www.safesave.info/MIC.php?id=Fajar-MotorList1127;2023-10-26 15:01:10
EMO000838;FP-01-PM2-WRS-T105-P106;;"AC MOTOR;380,50HZ,110KW,4P,205A,B";Installed;PM2.SWR.T2/P3/M;1128;https://www.safesave.info/MIC.php?id=Fajar-MotorList1128;2023-10-26 15:01:11
EMO000837;FP-01-PM2-WRS-T105-P105;;"AC MOTOR SIEMENS ;380V,50HZ,90KW,2P,157A,B";Installed;PM2.SWR.T2/P2A/M;1129;https://www.safesave.info/MIC.php?id=Fajar-MotorList1129;2023-10-26 15:01:12
EMO003122;FP-01-PM2-WRS-T105-P104;10010854;"AC MOTOR SIEMENS;380V,50Hz,90kW,2P,280M,B3";Installed;PM2.SWR.T2/P2/M;1130;https://www.safesave.info/MIC.php?id=Fajar-MotorList1130;2023-10-26 15:01:13
MGM000698;FP-01-PM2-DRY-GRP1-DC05;10008608;"GR.MOTOR;0.40KW,i=200,GLS-32,TUNG LEE";Installed;PM2.G1.DYC5/DR/GM;1131;https://www.safesave.info/MIC.php?id=Fajar-MotorList1131;2023-10-26 15:01:14
EMO000835;FP-01-PM2-WRS-T105-P103;;"AC MOTOR;380V,50HZ,132KW,2P,225A,B";Installed;PM2.SWR.T2/P1A/M;1132;https://www.safesave.info/MIC.php?id=Fajar-MotorList1132;2023-10-26 15:01:15
EMO003190;FP-01-PM2-WRS-T105-P102;10010544;"AC MOTOR;380V,50Hz,132kW,2P,315S,B3";Installed;PM2.SWR.T2/P1(P 852)/M;1133;https://www.safesave.info/MIC.php?id=Fajar-MotorList1133;2023-10-26 15:01:16
EMO002988;FP-01-PM2-WRS-PRS2;;MOTOR,AC;Installed;PM2.P2.BOT FELT/SW(O)/M;1134;https://www.safesave.info/MIC.php?id=Fajar-MotorList1134;2023-10-26 15:01:17
EMO000260;FP-01-PM2-WRS-FU14-P133;;"MOTOR AC;30KW;55,4A;2P;380V;B";Installed;MODIFIED;1135;https://www.safesave.info/MIC.php?id=Fajar-MotorList1135;2023-10-26 15:01:18
EMO000062;FP-01-PM2-WRS-FU12-P132;;"MOTOR AC;30KW;55,4A;2P;380V;B";Installed;MODIFIED;1136;https://www.safesave.info/MIC.php?id=Fajar-MotorList1136;2023-10-26 15:01:19
EMO003458;FP-01-PM2-WET-PRS1-PSRT;;"DC MOTOR;460V,150kW,240A";Installed;PM2.P2.TR/GB/M;1137;https://www.safesave.info/MIC.php?id=Fajar-MotorList1137;2023-10-26 15:01:20
EMO002076;FP-01-PM2-VAS-VP13;10020908;"AC MOTOR;380V,50Hz,200kW,8P,355M,B3";Installed;PM2.VAC.VP7A/M;1138;https://www.safesave.info/MIC.php?id=Fajar-MotorList1138;2023-10-26 15:01:21
EMO000823;FP-01-PM2-VAS-VP12;;"MOTOR AC TECO AECT ;410KW;96.1A;6P;3000V;B";Installed;PM2.VAC.VP10/M;1139;https://www.safesave.info/MIC.php?id=Fajar-MotorList1139;2023-10-26 15:01:22
EMO000822;FP-01-PM2-VAS-VP11;;"MOTOR AC;250KW;56A;6P;3000V;B";Installed;PM2.VAC.VP9/M;1140;https://www.safesave.info/MIC.php?id=Fajar-MotorList1140;2023-10-26 15:01:23
EMO000821;FP-01-PM2-VAS-VP10;;"MOTOR AC;250KW;56A;6P;3000V;B";Installed;PM2.VAC.VP8/M;1141;https://www.safesave.info/MIC.php?id=Fajar-MotorList1141;2023-10-26 15:01:24
EMO000820;FP-01-PM2-VAS-VP09;;"MOTOR AC;250KW;62A;6P;3000V;B";Installed;PM2.VAC.VP7/M;1142;https://www.safesave.info/MIC.php?id=Fajar-MotorList1142;2023-10-26 15:01:25
EMO000819;FP-01-PM2-VAS-VP08;;"MOTOR AC ASGEN ;184KW;48A;12P;3000V;B";Installed;PM2.VAC.VP6/M;1143;https://www.safesave.info/MIC.php?id=Fajar-MotorList1143;2023-10-26 15:01:26
EMO000818;FP-01-PM2-VAS-VP07;;"MOTOR AC ASGEN ;184KW;48A;12P;3000V;B";Installed;PM2.VAC.VP5/M;1144;https://www.safesave.info/MIC.php?id=Fajar-MotorList1144;2023-10-26 15:01:27
EMO000817;FP-01-PM2-VAS-VP06;;"MOTOR AC ABB 355L ;250KW;62A;6P;3000V;B";Installed;PM2.VAC.VP4/M;1145;https://www.safesave.info/MIC.php?id=Fajar-MotorList1145;2023-10-26 15:01:28
EMO000816;FP-01-PM2-VAS-VP05;;"MOTOR AC ASGEN ;184KW;48A;12P;3000V;B";Installed;PM2.VAC.VP3/M;1146;https://www.safesave.info/MIC.php?id=Fajar-MotorList1146;2023-10-26 15:01:29
EMO000815;FP-01-PM2-VAS-VP04;;"MOTOR AC TECO AEJK ;250KW;61,7A;6P;3000V;B";Installed;PM2.VAC.VP2/M;1147;https://www.safesave.info/MIC.php?id=Fajar-MotorList1147;2023-10-26 15:01:30
EMO000814;FP-01-PM2-VAS-VP03;;"MOTOR AC TECO AECT ;410KW;97.1A;6P;3000V;B";Installed;PM2.VAC.VP1/M;1148;https://www.safesave.info/MIC.php?id=Fajar-MotorList1148;2023-10-26 15:01:31
EMO003968;FP-01-PM2-VAS-T134-P143;10010668;"AC MOTOR TECO;380V,50Hz,75kW,4P,250M,B3";Installed;PM2.SEALING W/P2/M;1149;https://www.safesave.info/MIC.php?id=Fajar-MotorList1149;2023-10-26 15:01:32
EMO003754;FP-01-PM2-VAS-T134-P142;10034663;MOTOR,HJN1-280M2,MARATHON,90KW,160A,380;Installed;PM2.SEALING W/P1/M;1150;https://www.safesave.info/MIC.php?id=Fajar-MotorList1150;2023-10-26 15:01:33
EMO004946;FP-01-PM2-VAS-T093-P087;10010918;"AC MOTOR;380V,50HZ,11KW,4P,32A";Installed;PM2.VAC.T(DLG)8/P2/M;1151;https://www.safesave.info/MIC.php?id=Fajar-MotorList1151;2023-10-26 15:01:34
EMO000811;FP-01-PM2-VAS-T092-P086;10010924;"MOTOR AC ABB MBT ;15KW;30A;4P;380V;B";Installed;PM2.VAC.T(DLG)7/P1/M;1152;https://www.safesave.info/MIC.php?id=Fajar-MotorList1152;2023-10-26 15:01:35
EMO000706;FP-01-PM2-VAS-T081-P084;10010607;MOTOR,AC,MBT180MV,ABB,18.5KW,38A,4P,380V;Installed;PM2.VAC.T(DLG)5/P1/M;1153;https://www.safesave.info/MIC.php?id=Fajar-MotorList1153;2023-10-26 15:01:36
EMO003134;FP-01-PM2-VAS-T078-P083;10010619;"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";Installed;PM2.VAC.T(DLG)4/P1/M;1154;https://www.safesave.info/MIC.php?id=Fajar-MotorList1154;2023-10-26 15:01:37
EMO001835;FP-01-PM2-VAS-T077-P082;;;Installed;PM2.VAC.VS1B/P1/M;1155;https://www.safesave.info/MIC.php?id=Fajar-MotorList1155;2023-10-26 15:01:38
EMO001005;FP-01-PM2-VAS-BL25;;"MOTOR;3,2KW;5,6A;2P;380V;B";Installed;PM2.VAC AIR.T/BLW2/M (VAAHTO);1156;https://www.safesave.info/MIC.php?id=Fajar-MotorList1156;2023-10-26 15:01:39
EMO000860;FP-01-PM2-VAS-BL24;;"MOTOR;2,2KW;5,6A;2P;380V;B";Installed;PM2.VAC AIR.T/BLW1/M (VAAHTO);1157;https://www.safesave.info/MIC.php?id=Fajar-MotorList1157;2023-10-26 15:01:40
EMO000805;FP-01-PM2-VAS-BL07;;"MOTOR;ASEN 30KW;64A;2P;380V";Installed;PM2.VAC.BLW4/M;1158;https://www.safesave.info/MIC.php?id=Fajar-MotorList1158;2023-10-26 15:01:41
EMO002075;FP-01-PM2-VAS-BL06;;"MOTOR AC SIEMENS ;15KW;30A;4P;380V;B";Installed;PM2.VAC.BLW3/M;1159;https://www.safesave.info/MIC.php?id=Fajar-MotorList1159;2023-10-26 15:01:42
EMO000278;FP-01-PM2-VAS-BL05;10010686;"AC MOTOR TECO ;380V,50Hz,90kW,2P,280S,B";Installed;PM2.VAC.BLW5/M;1160;https://www.safesave.info/MIC.php?id=Fajar-MotorList1160;2023-10-26 15:01:43
EMO000802;FP-01-PM2-VAS-BL04;;"MOTOR AC LEROY SOMER;7,5KW;15,8A;4P;380V;B";Installed;PM2.VAC.BLW2/M;1161;https://www.safesave.info/MIC.php?id=Fajar-MotorList1161;2023-10-26 15:01:44
EMO000801;FP-01-PM2-VAS-BL03;;"AC MOTOR FUJI ;380V,50HZ,7.5KW,16A,3PHASE";Installed;PM2.VAC.BLW1/M;1162;https://www.safesave.info/MIC.php?id=Fajar-MotorList1162;2023-10-26 15:01:45
EMO002894;FP-01-PM2-STC-T135-P144;;"MOTOR;55KW;105A";Installed;PM2.STC.T1/P1/M;1163;https://www.safesave.info/MIC.php?id=Fajar-MotorList1163;2023-10-26 15:01:46
EMO003303;FP-01-PM2-STC-T133-P293;10010603;"AC MOTOR TECO AEEB ;380KW,50HZ,15KW,6P,B";Installed;PM2.STC.CDS/VP/M;1164;https://www.safesave.info/MIC.php?id=Fajar-MotorList1164;2023-10-26 15:01:47
EMO000525;FP-01-PM2-STC-T133-P134;10010674;"AC MOTOR; TECI AEEB 380V,50Hz,15kW,6P,180L,B3";Installed;PM2.STC.CDS/VP1/M;1165;https://www.safesave.info/MIC.php?id=Fajar-MotorList1165;2023-10-26 15:01:48
EMO000799;FP-01-PM2-STC-T109-P114;;"MOTOR AC;22KW;42A;4P;380V;B";Installed;PM2.STC.T(DN)1/P2/M;1166;https://www.safesave.info/MIC.php?id=Fajar-MotorList1166;2023-10-26 15:01:49
EMO000798;FP-01-PM2-STC-T109-P113;;"MOTOR AC;18,5KW;34,4A;4P;380V;B";Installed;PM2.STC.T(DN)1/P1/M;1167;https://www.safesave.info/MIC.php?id=Fajar-MotorList1167;2023-10-26 15:01:50
EMO003848;FP-01-PM2-STC-T108-P112;10027255;"AC MOTOR;380V,50Hz,4kW,4P,112M,B3";Installed;PM2.STC.T(FL)4/P1/M;1168;https://www.safesave.info/MIC.php?id=Fajar-MotorList1168;2023-10-26 15:01:51
EMO000796;FP-01-PM2-STC-T107-P111;;"MOTOR AC;18,5KW;33,7A;2P;380V;B";Installed;PM2.STC.T(FL)/P2/M;1169;https://www.safesave.info/MIC.php?id=Fajar-MotorList1169;2023-10-26 15:01:52
EMO000795;FP-01-PM2-STC-T107-P110;10010924;"AC MOTOR;380V,50HZ,15KW,4P,30A,B";Installed;PM2.STC.T(FL)/P1/M;1170;https://www.safesave.info/MIC.php?id=Fajar-MotorList1170;2023-10-26 15:01:53
EMO000397;FP-01-PM2-STA-T242-P250;10027256;"AC MOTOR;480V,60HZ,8.6KW,15A,3P";Installed;CH2.STA.T11/P3/M;1171;https://www.safesave.info/MIC.php?id=Fajar-MotorList1171;2023-10-26 15:01:54
EMO001617;FP-01-PM2-STA-T242-P249;10010692;"AC MOTOR;380V,50HZ,7.5KW,4P,B";Installed;CH2.STA.T11/P2/M;1172;https://www.safesave.info/MIC.php?id=Fajar-MotorList1172;2023-10-26 15:01:55
EMO003864;FP-01-PM2-STA-T242-P248;10027158;"AC.MOTOR;380V,50Hz,7.5kW,4P,132M,B3";Installed;CH2.STA.T11/P1/M;1173;https://www.safesave.info/MIC.php?id=Fajar-MotorList1173;2023-10-26 15:01:56
EMO000350;FP-01-PM2-STA-T242-A094;;"AC MOTOR;380V,3.7KW,7.5A";Installed;CH2.STA.T11/AGT/M;1174;https://www.safesave.info/MIC.php?id=Fajar-MotorList1174;2023-10-26 15:01:57
EMO000398;FP-01-PM2-RJS-T132-P135;10010923;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";Installed;PM2.REJECT FINAL/P1/M;1175;https://www.safesave.info/MIC.php?id=Fajar-MotorList1175;2023-10-26 15:01:58
EMO003153;FP-01-PM2-MCS-BL19;10010902;"AC MOTOR;380V,50HZ,22KW,4P,40A";Installed;PM2.MCS.BLW2/M;1176;https://www.safesave.info/MIC.php?id=Fajar-MotorList1176;2023-10-26 15:01:59
EMO000792;FP-01-PM2-MCS-BL18;;"AC MOTOR;380V,50HZ,15KW,6P,31.9A";Installed;PM2.MCS.BLW1/M;1177;https://www.safesave.info/MIC.php?id=Fajar-MotorList1177;2023-10-26 15:02:00
EMO003392;FP-01-PM2-LUB-T140-P298;;"AC MOTOR;380V,50HZ,2.2KW,4.98A,3PHASE";Installed;PM2.LUB.TRANSFER 2.TANK/M2;1178;https://www.safesave.info/MIC.php?id=Fajar-MotorList1178;2023-10-26 15:02:01
EMO003393;FP-01-PM2-LUB-T140-P297;;"AC MOTOR;380V,50HZ,2.2KW,4.98A,3PHASE";Installed;PM2.LUB.TRANSFER 2.TANK/M1;1179;https://www.safesave.info/MIC.php?id=Fajar-MotorList1179;2023-10-26 15:02:02
EMO003395;FP-01-PM2-LUB-T139-P296;;"AC MOTOR;380V,50HZ,3.7KW,6.5A";Installed;PM2.LUB.TRANSFER 1.TANK/M2;1180;https://www.safesave.info/MIC.php?id=Fajar-MotorList1180;2023-10-26 15:02:03
EMO003394;FP-01-PM2-LUB-T139-P295;;"AC MOTOR;380V,50HZ,4KW,7.2A";Installed;PM2.LUB.TRANSFER 1.TANK/M1;1181;https://www.safesave.info/MIC.php?id=Fajar-MotorList1181;2023-10-26 15:02:04
EMO000059;FP-01-PM2-LUB-T129-P131;;"MOTOR AC ABB ;5,5KW;11,5A;4P;380V;V";Installed;M1-2646;1182;https://www.safesave.info/MIC.php?id=Fajar-MotorList1182;2023-10-26 15:02:05
EMO000052;FP-01-PM2-LUB-T129-P130;;"MOTOR AC ABB ;37KW;72A;4P;380V;V";Installed;M1-2645;1183;https://www.safesave.info/MIC.php?id=Fajar-MotorList1183;2023-10-26 15:02:06
EMO000049;FP-01-PM2-LUB-T129-P129;;"MOTOR AC ABB ;22KW;40,9A;4P;380V;V";Installed;M1-2644;1184;https://www.safesave.info/MIC.php?id=Fajar-MotorList1184;2023-10-26 15:02:07
EMO000044;FP-01-PM2-LUB-T129-P128;;"MOTOR AC ABB ;22KW;40,9A;4P;380V;V";Installed;M1-2643;1185;https://www.safesave.info/MIC.php?id=Fajar-MotorList1185;2023-10-26 15:02:08
EMO000040;FP-01-PM2-LUB-T129-P127;;"MOTOR AC ABB ;75KW;140A;4P;380V;B";Installed;M1-2642;1186;https://www.safesave.info/MIC.php?id=Fajar-MotorList1186;2023-10-26 15:02:09
EMO000038;FP-01-PM2-LUB-T129-P126;;"MOTOR AC ABB;75KW;140A;4P;380V;B";Installed;M1-2641;1187;https://www.safesave.info/MIC.php?id=Fajar-MotorList1187;2023-10-26 15:02:10
EMO000791;FP-01-PM2-LUB-T121-P125;;MOTOR;Installed;PM2.MC.HP2-4B/M;1188;https://www.safesave.info/MIC.php?id=Fajar-MotorList1188;2023-10-26 15:02:11
EMO000790;FP-01-PM2-LUB-T121-P124;;MOTOR;Installed;PM2.MC.HP2-4A/M;1189;https://www.safesave.info/MIC.php?id=Fajar-MotorList1189;2023-10-26 15:02:12
EMO000789;FP-01-PM2-LUB-T120-P123;;"AC MOTOR ABB MBT ;380V,50HZ,7.5KW,15A";Installed;PM2.LUB.GP4B/M;1190;https://www.safesave.info/MIC.php?id=Fajar-MotorList1190;2023-10-26 15:02:13
EMO000788;FP-01-PM2-LUB-T120-P122;;"AC MOTOR ABB MBT ;380V,50HZ,7.5KW,15A";Installed;PM2.LUB.GP4A/M;1191;https://www.safesave.info/MIC.php?id=Fajar-MotorList1191;2023-10-26 15:02:14
EMO003400;FP-01-PM2-LUB-T119-P121;;"AC MOTOR;380V,50HZ,18.5KW,4P,34.4A,B";Installed;PM2.LUB.GP3B/M;1192;https://www.safesave.info/MIC.php?id=Fajar-MotorList1192;2023-10-26 15:02:15
EMO003964;FP-01-PM2-LUB-T119-P120;;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";Installed;PM2.LUB.GP3A/M;1193;https://www.safesave.info/MIC.php?id=Fajar-MotorList1193;2023-10-26 15:02:16
EMO003089;FP-01-PM2-LUB-T118-P118;10010773;"AC MOTOR;380V,50Hz,2.25kW,4P,184T,B3";Installed;PM2.LUB.GP2A/M;1194;https://www.safesave.info/MIC.php?id=Fajar-MotorList1194;2023-10-26 15:02:17
EMO003340;FP-01-PM2-HYD-T122-P256;10023413;"MOTOR ;60HZ;14.1A;4P;380V";Installed;PM2.MC.HP2-03/M;1195;https://www.safesave.info/MIC.php?id=Fajar-MotorList1195;2023-10-26 15:02:18
