id;funcloc;material_number;equipment_description;status;sort_field;unique_id;qr_code_link;created_at
EMO003037;FP-01-PM5-VAS-BL03;10010927;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";Install;PM5.FAN-1/M;2637;https://www.safesave.info/MIC.php?id=Fajar-MotorList2637;
EMO000198;FP-01-PM5-STC-T043-P108;10027377;"AC MOTOR;380V,50Hz,3kW,4P,100L4,B3";Install;PM5.P-SC-8/M;2638;https://www.safesave.info/MIC.php?id=Fajar-MotorList2638;
EMO000895;FP-01-PM5-STC-T042-P107;10010986;"AC MOTOR;380V,50Hz,2.2KW,4P,100L,B3";Install;PM5.P-SC-7/M;2639;https://www.safesave.info/MIC.php?id=Fajar-MotorList2639;
EMO001276;FP-01-PM5-STC-T041-P106;;"AC MOTOR;380V,50Hz,4kW,4P,112M,B3";Install;PM5.P-SC-6/M;2640;https://www.safesave.info/MIC.php?id=Fajar-MotorList2640;
EMO000379;FP-01-PM5-STC-T041-P105;10010596;"AC MOTOR;380V,50Hz,4kW,4P,112M,B3";Install;PM5.P-SC-5/M;2641;https://www.safesave.info/MIC.php?id=Fajar-MotorList2641;
EMO001274;FP-01-PM5-STC-T040-P104;10010986;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";Install;PM5.P-SC-4/M;2642;https://www.safesave.info/MIC.php?id=Fajar-MotorList2642;
EMO001273;;10010986;"AC MOTOR;380V,50Hz,2.2KW,4P,100L,B3";Available;PM5.P-SC-3/M;2643;https://www.safesave.info/MIC.php?id=Fajar-MotorList2643;
EMO001271;;10026451;"AC MOTOR;380V,50Hz,30kW,2P,200L,B3";Available;PM5.P-SC-9/M;2644;https://www.safesave.info/MIC.php?id=Fajar-MotorList2644;
EMO003839;FP-01-PM5-STC-T039-P102;10026451;"AC MOTOR;380V,50Hz,30kW,2P,200L,B3";Install;PM5.P-SC-10/M;2645;https://www.safesave.info/MIC.php?id=Fajar-MotorList2645;
EMO002708;FP-01-PM5-STC-T038-P100;10020885;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";Install;PM5.P-SC-2/M;2646;https://www.safesave.info/MIC.php?id=Fajar-MotorList2646;
EMO001269;FP-01-PM5-STC-T038-P099;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";Install;PM5.P-SC-1/M;2647;https://www.safesave.info/MIC.php?id=Fajar-MotorList2647;
EMO001268;FP-01-PM5-STC-T037-P098;;"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";Install;PM5.P-SC-VP/M;2648;https://www.safesave.info/MIC.php?id=Fajar-MotorList2648;
EMO001453;FP-01-PM5-STA-T089-P120;;"AC MOTOR;380V,50Hz,15kW,4P,160L,B5";Install;5PPV02/M;2649;https://www.safesave.info/MIC.php?id=Fajar-MotorList2649;
EMO001451;FP-01-PM5-STA-T088-P119;;"AC MOTOR;380V,50Hz,4kW,2P,112M,V1";Install;PM5.5P5PPP01/M;2650;https://www.safesave.info/MIC.php?id=Fajar-MotorList2650;
EMO001449;FP-01-PM5-STA-T088-P118;;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";Install;5PPV03/M;2651;https://www.safesave.info/MIC.php?id=Fajar-MotorList2651;
EMO001795;FP-01-PM5-STA-T088-P117;;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";Install;5PPV01/M;2652;https://www.safesave.info/MIC.php?id=Fajar-MotorList2652;
EMO003136;FP-01-PM5-STA-SR19;10011004;"AC MOTOR;380V,50Hz,1.1kW,4P,90S,V1";Install;5P5PVS02/M;2653;https://www.safesave.info/MIC.php?id=Fajar-MotorList2653;
EMO003363;FP-01-PM5-STA-SR18;10011004;"AC MOTOR;380V;50Hz,1.1kW,4P,90S,V1";Install;5P5PVS01/M;2654;https://www.safesave.info/MIC.php?id=Fajar-MotorList2654;
EMO001452;FP-01-PM5-STA-SR17;10011004;"AC MOTOR;380V,50Hz,1.1kW,4P,90S,V1";Install;5P5PVS03/M;2655;https://www.safesave.info/MIC.php?id=Fajar-MotorList2655;
EMO001450;FP-01-PM5-STA-FU10;;MOTOR;Install;5PMFF01;2656;https://www.safesave.info/MIC.php?id=Fajar-MotorList2656;
EMO003196;FP-01-PM5-RHD-STRP;10010550;"DC MOTOR;24V,50Hz,118kW,B3";Install;PM5.RHD/STRAPPING MOTOR;2657;https://www.safesave.info/MIC.php?id=Fajar-MotorList2657;
EMO001538;FP-01-PM5-RHD-CN38;;"AC MOTOR;380V,50Hz,373kW,2P,B3";Install;PM5.M10-CP4/M;2658;https://www.safesave.info/MIC.php?id=Fajar-MotorList2658;
EMO001537;FP-01-PM5-RHD-CN37;;"AC MOTOR;380V,50Hz,0.75kW,80L,V1";Install;PM5.M9-CP4/M;2659;https://www.safesave.info/MIC.php?id=Fajar-MotorList2659;
EMO001536;FP-01-PM5-RHD-CN36;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,V1";Install;PM5.M8-CP4/M;2660;https://www.safesave.info/MIC.php?id=Fajar-MotorList2660;
EMO001535;FP-01-PM5-RHD-CN35;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,V1";Install;PM5.M7-CP4/M;2661;https://www.safesave.info/MIC.php?id=Fajar-MotorList2661;
EMO001070;FP-01-SP5-OCC-PU01-OU01;;"MOTOR;2;2KW;6P";Install;SP5.M-2.OU/M;2662;https://www.safesave.info/MIC.php?id=Fajar-MotorList2662;
EMO001534;FP-01-PM5-RHD-CN34;;"AC MOTOR;380V,50Hz,0.75kW,80L,V1";Install;PM5.M6-CP4/M;2663;https://www.safesave.info/MIC.php?id=Fajar-MotorList2663;
EMO001532;FP-01-PM5-RHD-CN32;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";Install;PM5.M4-CP4/M;2664;https://www.safesave.info/MIC.php?id=Fajar-MotorList2664;
EMO001531;FP-01-PM5-RHD-CN31;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";Install;PM5.M3-CP4/M;2665;https://www.safesave.info/MIC.php?id=Fajar-MotorList2665;
EMO001530;FP-01-PM5-RHD-CN30;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,V1";Install;PM5.M2-CP4/M;2666;https://www.safesave.info/MIC.php?id=Fajar-MotorList2666;
EMO001529;FP-01-PM5-RHD-CN29;;"AC MOTOR;380V,50Hz,1.5kW,4P,80L,V1";Install;PM5.M1-CP4/M;2667;https://www.safesave.info/MIC.php?id=Fajar-MotorList2667;
EMO001528;FP-01-PM5-RHD-CN28;;"AC MOTOR;380V,50Hz,0.75kW,80L,V1";Install;PM5.M12-CP3/M;2668;https://www.safesave.info/MIC.php?id=Fajar-MotorList2668;
EMO001527;FP-01-PM5-RHD-CN27;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";Install;PM5.M11-CP3/M;2669;https://www.safesave.info/MIC.php?id=Fajar-MotorList2669;
EMO001526;FP-01-PM5-RHD-CN26;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";Install;PM5.M10-CP3/M;2670;https://www.safesave.info/MIC.php?id=Fajar-MotorList2670;
EMO001525;FP-01-PM5-RHD-CN25;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";Install;PM5.M9-CP3/M;2671;https://www.safesave.info/MIC.php?id=Fajar-MotorList2671;
EMO001524;FP-01-PM5-RHD-CN24;;"AC MOTOR;380V,50Hz,0.75kW,80L,V1";Install;PM5.M8-CP3/M;2672;https://www.safesave.info/MIC.php?id=Fajar-MotorList2672;
EMO001523;FP-01-PM5-RHD-CN23;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,V1";Install;PM5.M7-CP3/M;2673;https://www.safesave.info/MIC.php?id=Fajar-MotorList2673;
EMO001522;FP-01-PM5-RHD-CN22;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";Install;PM5.M6-CP3/M;2674;https://www.safesave.info/MIC.php?id=Fajar-MotorList2674;
EMO001521;FP-01-PM5-RHD-CN21;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";Install;PM5.M5-CP3/M;2675;https://www.safesave.info/MIC.php?id=Fajar-MotorList2675;
EMO001520;FP-01-PM5-RHD-CN20;;"AC MOTOR;380V,50Hz,0.75kW,80L,V1";Install;PM5.M4-CP3/M;2676;https://www.safesave.info/MIC.php?id=Fajar-MotorList2676;
EMO001515;FP-01-PM5-RHD-CN15;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S";Install;PM5.M7-CP2/M;2677;https://www.safesave.info/MIC.php?id=Fajar-MotorList2677;
EMO001512;FP-01-PM5-RHD-CN12;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S";Install;PM5.M4-CP2/M;2678;https://www.safesave.info/MIC.php?id=Fajar-MotorList2678;
EMO001514;FP-01-PM5-RHD-CN14;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";Install;PM5.M6-CP2/M;2679;https://www.safesave.info/MIC.php?id=Fajar-MotorList2679;
EMO001517;FP-01-PM5-RHD-CN17;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,V1";Install;PM5.M1-CP3/M;2680;https://www.safesave.info/MIC.php?id=Fajar-MotorList2680;
EMO001516;FP-01-PM5-RHD-CN16;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,V1";Install;PM5.M8-CP2/M;2681;https://www.safesave.info/MIC.php?id=Fajar-MotorList2681;
EMO001511;FP-01-PM5-RHD-CN11;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";Install;PM5.M3-CP2/M;2682;https://www.safesave.info/MIC.php?id=Fajar-MotorList2682;
EMO001518;FP-01-PM5-RHD-CN18;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";Install;PM5.M2-CP3/M;2683;https://www.safesave.info/MIC.php?id=Fajar-MotorList2683;
EMO001513;FP-01-PM5-RHD-CN13;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,V1";Install;PM5.M5-CP2/M;2684;https://www.safesave.info/MIC.php?id=Fajar-MotorList2684;
EMO001519;FP-01-PM5-RHD-CN19;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";Install;PM5.M3-CP3/M;2685;https://www.safesave.info/MIC.php?id=Fajar-MotorList2685;
EMO001510;FP-01-PM5-RHD-CN10;;"MOTOR AC; 380V,50Hz,2.2kW,4P,100L,V1";Install;PM5.M2-CP2/M;2686;https://www.safesave.info/MIC.php?id=Fajar-MotorList2686;
EMO001509;FP-01-PM5-RHD-CN09;;"AC MOTOR;380V,50Hz,1.5kW,4P,90L,V1";Install;PM5.M1-CP2/M;2687;https://www.safesave.info/MIC.php?id=Fajar-MotorList2687;
EMO001508;FP-01-PM5-RHD-CN08;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,V1";Install;PM5.M7-CP1/M;2688;https://www.safesave.info/MIC.php?id=Fajar-MotorList2688;
EMO001507;FP-01-PM5-RHD-CN07;;"AC MOTOR;380V,50Hz,1.5kW,4P,90L,V1";Install;PM5.M6-CP1/M;2689;https://www.safesave.info/MIC.php?id=Fajar-MotorList2689;
EMO001506;FP-01-PM5-RHD-CN06;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,V1";Install;PM5.M5-CP1/M;2690;https://www.safesave.info/MIC.php?id=Fajar-MotorList2690;
EMO001505;FP-01-PM5-RHD-CN05;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,V1";Install;PM5.M4-CP1/M;2691;https://www.safesave.info/MIC.php?id=Fajar-MotorList2691;
EMO001504;FP-01-PM5-RHD-CN04;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,V1";Install;PM5.M3-CP1/M;2692;https://www.safesave.info/MIC.php?id=Fajar-MotorList2692;
EMO001503;FP-01-PM5-RHD-CN03;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,V1";Install;PM5.M2-CP1/M;2693;https://www.safesave.info/MIC.php?id=Fajar-MotorList2693;
EMO001502;FP-01-PM5-RHD-CN02;;"MOTOR AC; 380V,50Hz,2.2kW,4P,100L,V1";Install;M1-CP1/M;2694;https://www.safesave.info/MIC.php?id=Fajar-MotorList2694;
EMO002895;FP-01-PM5-RHD;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,B3";Install;PM5.ROBOT ARM/M;2695;https://www.safesave.info/MIC.php?id=Fajar-MotorList2695;
EMO002896;FP-01-PM5-RHD;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,V1";Install;PM5.GATE DOOR 1/M;2696;https://www.safesave.info/MIC.php?id=Fajar-MotorList2696;
EMO002908;FP-01-PM5-RHD;;"AC MOTOR;380V;50Hz,0.18kW,4P";Install;PM5.GATE DOOR 2/M;2697;https://www.safesave.info/MIC.php?id=Fajar-MotorList2697;
EMO003241;FP-01-PM5-RHD;;"AC MOTOR;380V,50Hz,2.2kW,8P,112M,B3";Install;PM5.ELEVATOR HYD/M;2698;https://www.safesave.info/MIC.php?id=Fajar-MotorList2698;
EMO003256;FP-01-PM5-RHD;;"AC MOTOR;380V,50Hz,1.5kW,4P,90L,B3";Install;PM5.WATER COOL/M;2699;https://www.safesave.info/MIC.php?id=Fajar-MotorList2699;
EMO003257;FP-01-PM5-RHD;;"AC MOTOR;380V,50Hz,0.75kW,4P,140,V1";Install;PM5.COOLING FAN/M;2700;https://www.safesave.info/MIC.php?id=Fajar-MotorList2700;
EMO001464;FP-01-PM5-MCL-GRP8-MCL4;;MOTOR;Install;PM5.MCL.G8/BEAM4/M;2701;https://www.safesave.info/MIC.php?id=Fajar-MotorList2701;
EMO001463;FP-01-PM5-MCL-GRP3-MCL3;10026633;MOTOR,SERVO,RML 14CA,KMF,U/ M-CLEAN;Install;PM5.MCL.G3/BEAM3/M;2702;https://www.safesave.info/MIC.php?id=Fajar-MotorList2702;
EMO001462;FP-01-PM5-MCL-GRP2-MCL2;;MOTOR;Install;PM5.MCL.G2/BEAM2/M;2703;https://www.safesave.info/MIC.php?id=Fajar-MotorList2703;
EMO001461;FP-01-PM5-MCL-GRP1-MCL1;;MOTOR;Install;PM5.MCL.G1/BEAM1/M;2704;https://www.safesave.info/MIC.php?id=Fajar-MotorList2704;
MFB000096;FP-01-PM5-MCL-BL28;10016348;"VACUUM BLOWER;G2002BH19437GH47,G DENVER";Install;PM5-MCL-VF1;2705;https://www.safesave.info/MIC.php?id=Fajar-MotorList2705;
MFB000272;;10016348;"VACUUM BLOWER;G2002BH19437GH47,G DENVER";Available;PM5-MCL-VF1;2706;https://www.safesave.info/MIC.php?id=Fajar-MotorList2706;
EMO001495;FP-01-PM5-LUB-T067-P180;;"AC MOTOR;380V,50Hz,18.5kW,6P,200L,B3";Install;PM5.P180/M;2707;https://www.safesave.info/MIC.php?id=Fajar-MotorList2707;
EMO001494;FP-01-PM5-LUB-T067-P179;;"AC MOTOR;380V,50Hz,18.5kW,6P,200L,B3";Install;PM5.P179/M;2708;https://www.safesave.info/MIC.php?id=Fajar-MotorList2708;
EMO003630;FP-01-PM5-LUB-T067-P142;;"AC MOTOR;380V,50Hz,1.1kW,4P,90S,B3";Install;PM5.T067.P142/M;2709;https://www.safesave.info/MIC.php?id=Fajar-MotorList2709;
EMO003629;FP-01-PM5-LUB-T067-P141;;"AC MOTOR;380V,50Hz,1.1kW,4P,90S,B3";Install;PM5.T067.P141/M;2710;https://www.safesave.info/MIC.php?id=Fajar-MotorList2710;
EMO001501;FP-01-PM5-LUB-T066-P186;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";Install;PM5.P186/M;2711;https://www.safesave.info/MIC.php?id=Fajar-MotorList2711;
EMO001500;FP-01-PM5-LUB-T066-P185;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";Install;PM5.P185/M;2712;https://www.safesave.info/MIC.php?id=Fajar-MotorList2712;
EMO002701;FP-01-PM5-LUB-T065-P184;10010827;"AC MOTOR;380V,50Hz,18.5kW,6P,200L,B3";Install;PM5.P184/M;2713;https://www.safesave.info/MIC.php?id=Fajar-MotorList2713;
EMO001498;FP-01-PM5-LUB-T065-P183;;"AC MOTOR;380V,50Hz,18.5kW,6P,200L,B3";Install;PM5.P183/M;2714;https://www.safesave.info/MIC.php?id=Fajar-MotorList2714;
EMO003628;FP-01-PM5-LUB-T065-P068;;"AC MOTOR;380V,50Hz,1.1kW,4P,90S,B3";Install;PM5.T065.P068/M;2715;https://www.safesave.info/MIC.php?id=Fajar-MotorList2715;
EMO003627;FP-01-PM5-LUB-T065-P067;;"AC MOTOR;380V,50Hz,1.1kW,4P,90S,B3";Install;PM5.T065.P067/M;2716;https://www.safesave.info/MIC.php?id=Fajar-MotorList2716;
EMO001497;FP-01-PM5-LUB-T064-P182;;"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";Install;PM5.P182/M;2717;https://www.safesave.info/MIC.php?id=Fajar-MotorList2717;
EMO001496;FP-01-PM5-LUB-T064-P181;;"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";Install;PM5.P181/M;2718;https://www.safesave.info/MIC.php?id=Fajar-MotorList2718;
EMO003626;FP-01-PM5-LUB-T064-P066;;"AC MOTOR;380V,50Hz,1.1kW,4P,90S,B3";Install;PM5.T064.P066/M;2719;https://www.safesave.info/MIC.php?id=Fajar-MotorList2719;
EMO001493;FP-01-PM5-LUB-T063-P178;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";Install;PM5.P178/M;2720;https://www.safesave.info/MIC.php?id=Fajar-MotorList2720;
EMO001492;FP-01-PM5-LUB-T063-P177;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";Install;PM5.P177/M;2721;https://www.safesave.info/MIC.php?id=Fajar-MotorList2721;
EMO001491;FP-01-PM5-LUB-T062-P176;;"AC MOTOR;380V,50Hz,11kW,6P,160L,B3";Install;PM5.P176/M;2722;https://www.safesave.info/MIC.php?id=Fajar-MotorList2722;
EMO001490;FP-01-PM5-LUB-T062-P175;;"AC MOTOR;380V,50Hz,11kW,6P,160L,B3";Install;PM5.P175/M;2723;https://www.safesave.info/MIC.php?id=Fajar-MotorList2723;
EMO003624;FP-01-PM5-LUB-T062-P065;;"AC MOTOR;380V,50Hz,1.1kW,4P,90S,B3";Install;PM5.T062.P065/M;2724;https://www.safesave.info/MIC.php?id=Fajar-MotorList2724;
EMO003438;FP-01-PM5-LUB;10022192;"AC MOTOR;380V,50Hz,0.5kW,4P,80M,B3,V1";Install;PM5.LUB.PURIFIER/M;2725;https://www.safesave.info/MIC.php?id=Fajar-MotorList2725;
EMO003534;FP-01-PM5-HYD-T115-P200;10039282;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";Install;PM5.HYD.P200/M;2726;https://www.safesave.info/MIC.php?id=Fajar-MotorList2726;
EMO003533;FP-01-PM5-HYD-T115-P199;10026709;"AC MOTOR;380V,50Hz,37kW,4P,200L,B3";Install;PM5.HYD.P199/M;2727;https://www.safesave.info/MIC.php?id=Fajar-MotorList2727;
EMO003532;FP-01-PM5-HYD-T115-P198;10026709;"AC MOTOR;380V,50Hz,37kW,4P,200L,B3";Install;PM5.HYD.P198/M;2728;https://www.safesave.info/MIC.php?id=Fajar-MotorList2728;
EMO003531;FP-01-PM5-HYD-T115-P197;10026709;"AC MOTOR;380V,50Hz,37kW,4P,200L,B3";Install;PM5.HYD.P197/M;2729;https://www.safesave.info/MIC.php?id=Fajar-MotorList2729;
EMO003255;FP-01-PM5-RHD;;"AC MOTOR;380V,50Hz,2.2kW,8P,112M,B3";Install;PM5.HORIZONTAL/M;2730;https://www.safesave.info/MIC.php?id=Fajar-MotorList2730;
EMO001469;FP-01-PM5-HYD-T074-P171;;"AC MOTOR;380V,50Hz,37kW,4P,200M,B3";Install;PM5.P171/M;2731;https://www.safesave.info/MIC.php?id=Fajar-MotorList2731;
EMO001468;FP-01-PM5-HYD-T074-P170;;"AC MOTOR;380V,50Hz,37kW,4P,200M,B3";Install;PM5-HYD.P170/M;2732;https://www.safesave.info/MIC.php?id=Fajar-MotorList2732;
EMO001487;FP-01-PM5-HYD-T073-P169;10026709;"AC MOTOR;380V,50Hz,37kW,4P,200L,B3";Install;PM5.P169/M;2733;https://www.safesave.info/MIC.php?id=Fajar-MotorList2733;
EMO001486;FP-01-PM5-HYD-T073-P168;10026709;"AC MOTOR;380V,50Hz,37kW,4P,200L,B3";Install;PM5.P168/M;2734;https://www.safesave.info/MIC.php?id=Fajar-MotorList2734;
EMO001485;FP-01-PM5-HYD-T073-P167;10026709;"AC MOTOR;380V,50Hz,37kW,4P,200L,B3";Install;PM5.P167/M;2735;https://www.safesave.info/MIC.php?id=Fajar-MotorList2735;
EMO003720;FP-01-PM5-HYD-T073-P166;10010556;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";Install;PM5.P166/M;2736;https://www.safesave.info/MIC.php?id=Fajar-MotorList2736;
EMO001483;FP-01-PM5-HYD-T072-P165;;"AC MOTOR;380V,50Hz,22kW,4P,180M,B3";Install;PM5.P165/M;2737;https://www.safesave.info/MIC.php?id=Fajar-MotorList2737;
EMO001482;FP-01-PM5-HYD-T072-P164;;"AC MOTOR;380V,50Hz,22kW,4P,180M,B3";Install;PM5.P164/M;2738;https://www.safesave.info/MIC.php?id=Fajar-MotorList2738;
EMO001481;FP-01-PM5-HYD-T072-P163;;"AC MOTOR;380V,50Hz,22kW,4P,180M,B3";Install;PM5.P163/M;2739;https://www.safesave.info/MIC.php?id=Fajar-MotorList2739;
EMO001480;FP-01-PM5-HYD-T072-P162;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";Install;PM5.P162/M;2740;https://www.safesave.info/MIC.php?id=Fajar-MotorList2740;
EMO001479;FP-01-PM5-HYD-T071-P161;;"AC MOTOR;380V,50Hz,30kW,4P,180L,B3";Install;PM5.HYD/P3/M;2741;https://www.safesave.info/MIC.php?id=Fajar-MotorList2741;
EMO001478;FP-01-PM5-HYD-T071-P160;;"AC MOTOR;380V,50Hz,30kW,4P,180L,B3";Install;PM5.HYD/P2/M;2742;https://www.safesave.info/MIC.php?id=Fajar-MotorList2742;
EMO001477;FP-01-PM5-HYD-T071-P159;;"AC MOTOR;380V,50Hz,30kW,4P,180L,B3";Install;PM5.HYD/P1/M;2743;https://www.safesave.info/MIC.php?id=Fajar-MotorList2743;
EMO001476;FP-01-PM5-HYD-T071-P158;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";Install;PM5.P158/M;2744;https://www.safesave.info/MIC.php?id=Fajar-MotorList2744;
EMO001489;FP-01-PM5-HYD-T070-P174;;"AC MOTOR;380V,50Hz,90kW,4P,280M,B3";Install;PM5.P174/M;2745;https://www.safesave.info/MIC.php?id=Fajar-MotorList2745;
EMO001472;FP-01-PM5-HYD-T070-P157;;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";Install;PM5.P157/M;2746;https://www.safesave.info/MIC.php?id=Fajar-MotorList2746;
EMO001471;FP-01-PM5-HYD-T070-P156;;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";Install;PM5.P156/M;2747;https://www.safesave.info/MIC.php?id=Fajar-MotorList2747;
EMO001475;FP-01-PM5-HYD-T069-P155;;"AC MOTOR;380V,50Hz,30kW,4P,180L,B3";Install;PM5.P155/M;2748;https://www.safesave.info/MIC.php?id=Fajar-MotorList2748;
EMO001474;FP-01-PM5-HYD-T069-P154;;"AC MOTOR;380V,50Hz,30kW,4P,180L,B3";Install;PM5.P154/M;2749;https://www.safesave.info/MIC.php?id=Fajar-MotorList2749;
EMO001473;FP-01-PM5-HYD-T068-P153;;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";Install;PM5.P153/M;2750;https://www.safesave.info/MIC.php?id=Fajar-MotorList2750;
EMO001247;FP-01-PM5-HOO-GRP4-LD12;;"AC MOTOR;380V,50Hz,2.2kW,4P,M6AB,B3";Install;PM5.C-2-3/M;2751;https://www.safesave.info/MIC.php?id=Fajar-MotorList2751;
EMO001246;FP-01-PM5-HOO-GRP4-LD11;;"AC MOTOR;380V,50Hz,2.2kW,4P,M6AB,B3";Install;PM5.C-2-2/M;2752;https://www.safesave.info/MIC.php?id=Fajar-MotorList2752;
EMO001245;FP-01-PM5-HOO-GRP4-LD10;;"AC MOTOR;380V,50Hz,2.2kW,4P,M6AB,B3";Install;PM5.C-2-1/M;2753;https://www.safesave.info/MIC.php?id=Fajar-MotorList2753;
EMO001244;FP-01-PM5-HOO-GRP3-LD09;;"AC MOTOR;380V,50Hz,2.2kW,4P,M6AB,B3";Install;PM5.C-3-3/M;2754;https://www.safesave.info/MIC.php?id=Fajar-MotorList2754;
EMO001243;FP-01-PM5-HOO-GRP3-LD08;;"AC MOTOR;380V,50Hz,2.2kW,4P,M6AB,B3";Install;PM5.C-3-2/M;2755;https://www.safesave.info/MIC.php?id=Fajar-MotorList2755;
EMO001242;FP-01-PM5-HOO-GRP3-LD07;;"AC MOTOR;380V,50Hz,2.2kW,4P,M6AB,B3";Install;PM5.C-3-1/M;2756;https://www.safesave.info/MIC.php?id=Fajar-MotorList2756;
EMO001241;FP-01-PM5-HOO-GRP2-LD06;;"AC MOTOR;380V,50Hz,2.2kW,4P,M6AB,B3";Install;PM5.C-2-3/M;2757;https://www.safesave.info/MIC.php?id=Fajar-MotorList2757;
EMO001240;FP-01-PM5-HOO-GRP2-LD05;;"AC MOTOR;380V,50Hz,2.2kW,4P,M6AB,B3";Install;PM5.C-1-5/M;2758;https://www.safesave.info/MIC.php?id=Fajar-MotorList2758;
EMO001239;FP-01-PM5-HOO-GRP2-LD04;;"AC MOTOR;380V,50Hz,2.2kW,4P,M6AB,B3";Install;PM5.C-1-4/M;2759;https://www.safesave.info/MIC.php?id=Fajar-MotorList2759;
EMO001238;FP-01-PM5-HOO-GRP1-LD03;;"AC MOTOR;380V,50Hz,2.2kW,4P,M6AB,B3";Install;PM5.C-1-3/M;2760;https://www.safesave.info/MIC.php?id=Fajar-MotorList2760;
EMO001237;FP-01-PM5-HOO-GRP1-LD02;;"AC MOTOR;380V,50Hz,2.2kW,4P,M6AB,B3";Install;PM5.C-1-2/M;2761;https://www.safesave.info/MIC.php?id=Fajar-MotorList2761;
EMO001236;FP-01-PM5-HOO-GRP1-LD01;;"AC MOTOR;380V,50Hz,2.2kW,4P,M6AB,B3";Install;PM5.C-1-1/M;2762;https://www.safesave.info/MIC.php?id=Fajar-MotorList2762;
EMO001267;FP-01-PM5-HOO-BL25;;"MOTOR ;55KW;6P";Install;PM5.C-7/M;2763;https://www.safesave.info/MIC.php?id=Fajar-MotorList2763;
EMO001266;FP-01-PM5-HOO-BL24;;"AC MOTOR;380V,50Hz,110kW,4P,280MC,B3";Install;PM5.C10/M;2764;https://www.safesave.info/MIC.php?id=Fajar-MotorList2764;
EMO001265;FP-01-PM5-HOO-BL23;;"AC MOTOR;380V,50Hz,250kW,4P,315CC,B3";Install;PM5.C6/M;2765;https://www.safesave.info/MIC.php?id=Fajar-MotorList2765;
EMO001264;FP-01-PM5-HOO-BL22;10020524;"AC MOTOR;380V,50Hz,125kW,4P,280SC,B3";Install;SP-C11/M;2766;https://www.safesave.info/MIC.php?id=Fajar-MotorList2766;
EMO001263;FP-01-PM5-HOO-BL21;;"AC MOTOR;380V,50Hz,22kW,4P,180LC,B3";Install;PM5.M-B-3/M;2767;https://www.safesave.info/MIC.php?id=Fajar-MotorList2767;
EMO001262;FP-01-PM5-HOO-BL20;;"MOTOR ;55KW;6P";Install;PM5.C-7-3/M;2768;https://www.safesave.info/MIC.php?id=Fajar-MotorList2768;
EMO001261;FP-01-PM5-HOO-BL19;10010659;"AC MOTOR;380V,50Hz,200kW,4P,315M,B3";Install;PM5.C10-3/M;2769;https://www.safesave.info/MIC.php?id=Fajar-MotorList2769;
