id;funcloc;material_number;equipment_description;status;sort_field;unique_id;qr_code_link;created_at
EMO001015;FP-01-PM3-VAS-VP08;;"AC MOTOR;3000V,600KW,146A,6P,B";Installed;PM3.VP08/M;1922;https://www.safesave.info/MIC.php?id=Fajar-MotorList1922;2023-10-21 12:21:22
EMO001014;FP-01-PM3-VAS-VP07;;"AC MOTOR;3000V,600KW,146A,6P,B";Installed;PM3.VP07/M;1923;https://www.safesave.info/MIC.php?id=Fajar-MotorList1923;2023-10-21 12:21:23
EMO001637;FP-01-PM3-VAS-VP06;10010656;"AC MOTOR;380V,50Hz,132kW,6P,315M,B3";Installed;PM3.VP06/M;1924;https://www.safesave.info/MIC.php?id=Fajar-MotorList1924;2023-10-21 12:21:24
EMO001012;FP-01-PM3-VAS-VP05;10010669;"AC MOTOR;380V,50HZ,75KW,6P,143A,B";Installed;PM3.VP05/M;1925;https://www.safesave.info/MIC.php?id=Fajar-MotorList1925;2023-10-21 12:21:25
EMO003933;FP-01-PM3-VAS-VP04;10010967;"AC MOTOR;3000V,50Hz,300kW,6P,400M,B3";Installed;PM3.VP04/M;1926;https://www.safesave.info/MIC.php?id=Fajar-MotorList1926;2023-10-21 12:21:26
EMO003671;FP-01-PM3-VAS-VP03;;"AC MOTOR;3000V,50Hz,300kW,6P,400M,B3";Installed;PM3.VP03/M;1927;https://www.safesave.info/MIC.php?id=Fajar-MotorList1927;2023-10-21 12:21:27
EMO001009;FP-01-PM3-VAS-VP02;;"AC MOTOR;3000V,410KW,97.1A,6P,B";Installed;PM3.VP02/M;1928;https://www.safesave.info/MIC.php?id=Fajar-MotorList1928;2023-10-21 12:21:28
EMO001008;FP-01-PM3-VAS-VP01;10010650;"AC MOTOR;380V,50HZ,37KW,2P,B";Installed;PM3.VP01/M;1929;https://www.safesave.info/MIC.php?id=Fajar-MotorList1929;2023-10-21 12:21:29
EMO003113;FP-01-PM3-VAS-T073-P074;;"AC MOTOR;380V,50Hz,30kW,4P,200M,V1";Installed;PM3-VAC1/P74/M;1930;https://www.safesave.info/MIC.php?id=Fajar-MotorList1930;2023-10-21 12:21:30
EMO000965;FP-01-PM3-VAS-T073-P073;;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";Installed;PM3-VAC1/P73/M;1931;https://www.safesave.info/MIC.php?id=Fajar-MotorList1931;2023-10-21 12:21:31
EMO002167;FP-01-PM3-VAS-T072-P072;10010922;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";Installed;PM3-SEAL PIT3/P79/M;1932;https://www.safesave.info/MIC.php?id=Fajar-MotorList1932;2023-10-21 12:21:32
EMO000963;FP-01-PM3-VAS-T071-P071;;"MOTOR AC;4KW;8,6A;4P;380V;B";Installed;PM3-SEAL PIT2/P66/M;1933;https://www.safesave.info/MIC.php?id=Fajar-MotorList1933;2023-10-21 12:21:33
EMO003843;FP-01-PM3-VAS-T070-P070;10027252;"AC MOTOR;380V,50Hz,55kW,4P,225M,B3";Installed;PM3-SEAL PIT1/P59/M;1934;https://www.safesave.info/MIC.php?id=Fajar-MotorList1934;2023-10-21 12:21:34
EMO005039;FP-01-PM3-VAS-T061-P069;10010596;"AC MOTOR;380V,50Hz,4kW,4P,112M,B3";Installed;PM3-VS6/P67/M;1935;https://www.safesave.info/MIC.php?id=Fajar-MotorList1935;2023-10-21 12:21:35
EMO001275;FP-01-PM3-VAS-T060-P068;10022186;"AC MOTOR;380V,50Hz,4KW,4P,112M,B3";Installed;PM3-VS5/P69/M;1936;https://www.safesave.info/MIC.php?id=Fajar-MotorList1936;2023-10-21 12:21:36
EMO003995;FP-01-PM3-STC-T054-P091;;"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";Installed;PM3-FT4/DP4/M;1937;https://www.safesave.info/MIC.php?id=Fajar-MotorList1937;2023-10-21 12:21:37
EMO003288;FP-01-PM3-STC-T051-P090;10010654;MOTOR,AEEB,TECO,11KW,50HZ,4P,380V;Installed;PM3-FT1/DP3/M;1938;https://www.safesave.info/MIC.php?id=Fajar-MotorList1938;2023-10-21 12:21:38
EMO003099;FP-01-PM3-STC-T050-P089;10010658;"AC MOTOR;380V,50HZ,18.5KW,4P";Installed;PM3-DT1/DP2/M;1939;https://www.safesave.info/MIC.php?id=Fajar-MotorList1939;2023-10-21 12:21:39
EMO000956;FP-01-PM3-STC-T050-P088;;"MOTOR AC;18,5KW;37A;4P;380V;B";Installed;PM3-DT1/DP1/M;1940;https://www.safesave.info/MIC.php?id=Fajar-MotorList1940;2023-10-21 12:21:40
EMO003368;FP-01-PM3-RHD-CN09;;MOTOR;Installed;PM3.RH-09/M2;1941;https://www.safesave.info/MIC.php?id=Fajar-MotorList1941;2023-10-21 12:21:41
EMO003367;FP-01-PM3-RHD-CN04;;MOTOR;Installed;PM3.RH-04/M2;1942;https://www.safesave.info/MIC.php?id=Fajar-MotorList1942;2023-10-21 12:21:42
EMO002590;FP-01-PM3-LUB-T093-P097;10010806;"AC MOTOR;380V,50Hz,2.2kW,6P,112M,B3";Installed;PM3.P/LUB/P1/M;1943;https://www.safesave.info/MIC.php?id=Fajar-MotorList1943;2023-10-21 12:21:43
EMO002589;FP-01-PM3-LUB-T093-P098;;"AC MOTOR;380V,50Hz,2.2kW,6P,112M,B3";Installed;PM3.P/LUB/P2/M;1944;https://www.safesave.info/MIC.php?id=Fajar-MotorList1944;2023-10-21 12:21:44
EMO000026;FP-01-PM3-LUB-T093-P099;10023877;"AC MOTOR;380V,50Hz,2.2kW,6P,112M,B3";Installed;PM3.P/LUB/P3/M;1945;https://www.safesave.info/MIC.php?id=Fajar-MotorList1945;2023-10-21 12:21:45
EMO002591;FP-01-PM3-LUB-T094-P100;;"AC MOTOR;380V,50Hz,7.5kW,6P,160M,B3";Installed;PM3.T1.LUB/P1/M;1946;https://www.safesave.info/MIC.php?id=Fajar-MotorList1946;2023-10-21 12:21:46
EMO002592;FP-01-PM3-LUB-T094-P101;;"AC MOTOR;380V,50Hz,7.5kW,6P,160M,B3";Installed;PM3.T1.LUB/P2/M;1947;https://www.safesave.info/MIC.php?id=Fajar-MotorList1947;2023-10-21 12:21:47
EMO002593;FP-01-PM3-LUB-T095-P102;;"AC MOTOR;380V,50Hz,7.5kW,6P,160M,B3";Installed;PM3.T2.LUB/P1/M;1948;https://www.safesave.info/MIC.php?id=Fajar-MotorList1948;2023-10-21 12:21:48
EMO000090;FP-01-PM3-HYD-T097-P107;10021420;MOTOR AC,30KW,59A,4P,380V,ROTORNI;Installed;FIN3.RLHDLG/HP3-2B/M;1949;https://www.safesave.info/MIC.php?id=Fajar-MotorList1949;2023-10-21 12:21:49
EMO002566;FP-01-PM3-HYD-T097-P106;;MOTOR;Installed;FIN3.RLHDLG/HP3-2A/M;1950;https://www.safesave.info/MIC.php?id=Fajar-MotorList1950;2023-10-21 12:21:50
EMO003369;FP-01-PM3-HYD-T097;;MOTOR;Installed;PM3.RH-14.FC1/M;1951;https://www.safesave.info/MIC.php?id=Fajar-MotorList1951;2023-10-21 12:21:51
EMO003370;FP-01-PM3-HYD-T097;;MOTOR;Installed;PM3.RH-14.FC2/M;1952;https://www.safesave.info/MIC.php?id=Fajar-MotorList1952;2023-10-21 12:21:52
EMO002565;FP-01-PM3-HYD-T096-P105;;"AC MOTOR;380V,50Hz,7.5kW,6P,160M,B3";Installed;PM3.P1/HP3-1B/M;1953;https://www.safesave.info/MIC.php?id=Fajar-MotorList1953;2023-10-21 12:21:53
EMO002564;FP-01-PM3-HYD-T096-P104;;"AC MOTOR;380V,50Hz,7.5kW,6P,160M,B3";Installed;PM3.P1/HP3-1A/M;1954;https://www.safesave.info/MIC.php?id=Fajar-MotorList1954;2023-10-21 12:21:54
EMO002626;FP-01-PM3-HOO-BL12;;MOTOR;Installed;PM3.H-12;1955;https://www.safesave.info/MIC.php?id=Fajar-MotorList1955;2023-10-21 12:21:55
EMO000229;FP-01-PM3-HOO-BL11;10010807;"AC MOTOR;380V,50Hz,3.7kW,2P,112M,B3";Installed;PM3.H-11;1956;https://www.safesave.info/MIC.php?id=Fajar-MotorList1956;2023-10-21 12:21:56
EMO002624;FP-01-PM3-HOO-BL10;10010807;"AC MOTOR;380V,50Hz,3.7kW,2P,112M,B3";Installed;PM3.H-10;1957;https://www.safesave.info/MIC.php?id=Fajar-MotorList1957;2023-10-21 12:21:57
EMO000774;FP-01-PM3-HOO-BL09;10010807;"AC MOTOR;380V,50Hz,3.7kW,2P,112M,B3";Installed;PM3.H-09;1958;https://www.safesave.info/MIC.php?id=Fajar-MotorList1958;2023-10-21 12:21:58
EMO001944;FP-01-PM3-HOO-BL08;10010662;MOTOR,AEEB,TECO,110kw,50HZ,4P,380V;Installed;PM3.H-08;1959;https://www.safesave.info/MIC.php?id=Fajar-MotorList1959;2023-10-21 12:21:59
EMO002620;FP-01-PM3-HOO-BL07;10010653;MOTOR,AC,AEEB280M,TECO,110KW,205A,4P380V;Installed;PM3.H-07;1960;https://www.safesave.info/MIC.php?id=Fajar-MotorList1960;2023-10-21 12:22:00
EMO002622;FP-01-PM3-HOO-BL06;10010653;MOTOR,AC,AEEB280M,TECO,110KW,205A,4P380V;Installed;PM3.H-06;1961;https://www.safesave.info/MIC.php?id=Fajar-MotorList1961;2023-10-21 12:22:01
EMO001855;FP-01-PM3-HOO-BL05;10010665;"AC MOTOR;380V,50Hz,55kW,4P,250S,B3";Installed;PM3.H-05;1962;https://www.safesave.info/MIC.php?id=Fajar-MotorList1962;2023-10-21 12:22:02
EMO000573;FP-01-PM3-HOO-BL04;10010920;"AC MOTOR;380V,50Hz,37kW,4P,225S,B3";Installed;PM3.H-04/M;1963;https://www.safesave.info/MIC.php?id=Fajar-MotorList1963;2023-10-21 12:22:03
EMO002617;FP-01-PM3-HOO-BL03;;MOTOR;Installed;PM3.H-03;1964;https://www.safesave.info/MIC.php?id=Fajar-MotorList1964;2023-10-21 12:22:04
EMO002616;FP-01-PM3-HOO-BL02;;MOTOR;Installed;PM3.H-02;1965;https://www.safesave.info/MIC.php?id=Fajar-MotorList1965;2023-10-21 12:22:05
EMO000990;FP-01-PM3-HOO-BL01;10011059;"AC MOTOR;380V,50HZ,37KW,4P,B";Installed;PM3.H-01/M;1966;https://www.safesave.info/MIC.php?id=Fajar-MotorList1966;2023-10-21 12:22:06
EMO002900;FP-01-PM3-CUT-RWD1-BL14;10011044;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";Installed;PM3.TRIM BLOWER 2/M;1967;https://www.safesave.info/MIC.php?id=Fajar-MotorList1967;2023-10-21 12:22:07
EMO002883;FP-01-PM3-CUT-RWD1-BL13;;"MOTOR;7.5KW,15A";Installed;PM3.TRIM BLOWER 1/M;1968;https://www.safesave.info/MIC.php?id=Fajar-MotorList1968;2023-10-21 12:22:08
EMO001044;FP-01-PM3-CAS-COM7;;"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";Installed;UTY.COM.MK.14/M;1969;https://www.safesave.info/MIC.php?id=Fajar-MotorList1969;2023-10-21 12:22:09
EMO001043;FP-01-PM3-CAS-COM6;;"MOTOR AC;55KW;104A;4P;380V;B";Installed;UTY.COM.MK.13/M;1970;https://www.safesave.info/MIC.php?id=Fajar-MotorList1970;2023-10-21 12:22:10
EMO001042;FP-01-PM3-CAS-COM5;;"MOTOR AC;75KW;139A;4P;380V;B";Installed;UTY.COM.MK.35/M;1971;https://www.safesave.info/MIC.php?id=Fajar-MotorList1971;2023-10-21 12:22:11
EMO001041;FP-01-PM3-CAS-COM4;;"MOTOR AC;75KW;139A;4P;380V;B";Installed;UTY.COM.MK.34/M;1972;https://www.safesave.info/MIC.php?id=Fajar-MotorList1972;2023-10-21 12:22:12
EMO001040;FP-01-PM3-CAS-COM3;;"MOTOR AC;75KW;139A;4P;380V;B";Installed;UTY.COM.MK.33/M;1973;https://www.safesave.info/MIC.php?id=Fajar-MotorList1973;2023-10-21 12:22:13
EMO001039;FP-01-PM3-CAS-COM2;;"MOTOR AC;75KW;139A;4P;380V;B";Installed;UTY.COM.MK.32/M;1974;https://www.safesave.info/MIC.php?id=Fajar-MotorList1974;2023-10-21 12:22:14
EMO001038;FP-01-PM3-CAS-COM1;;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";Installed;UTY.COM.MK.31/M;1975;https://www.safesave.info/MIC.php?id=Fajar-MotorList1975;2023-10-21 12:22:15
EMO000951;FP-01-PM3-BRS-T041-P066;10022242;"AC MOTOR;380V,50Hz,110kW,4P,315S,B3";Installed;PM3-BR09/P34/M;1976;https://www.safesave.info/MIC.php?id=Fajar-MotorList1976;2023-10-21 12:22:16
EMO003512;FP-01-PM3-BRS-T041-A025;10010712;"AC MOTOR;3000V,50Hz,300kW,6P,400AC,B3";Installed;PM3-BR09/AGT/M;1977;https://www.safesave.info/MIC.php?id=Fajar-MotorList1977;2023-10-21 12:22:17
EMO000949;FP-01-PM3-BRS-T040-P065;;"AC MOTOR;380V,50Hz,132kW,4P,315M,B3";Installed;PM3-BR08/P33/M;1978;https://www.safesave.info/MIC.php?id=Fajar-MotorList1978;2023-10-21 12:22:18
EMO002931;FP-01-PM3-BRS-T040-A024;10010708;"AC MOTOR;3000V,50HZ,300KW,6P,B";Installed;PM3-BR08/AGT/M;1979;https://www.safesave.info/MIC.php?id=Fajar-MotorList1979;2023-10-21 12:22:19
EMO000947;FP-01-PM3-BRS-T039-P064;;"AC MOTOR;380V,50Hz,110kW,4P,315S,B3";Installed;PM3-BR07/P32/M;1980;https://www.safesave.info/MIC.php?id=Fajar-MotorList1980;2023-10-21 12:22:20
EMO000946;FP-01-PM3-BRS-T039-A023;10010901;"AC MOTOR;380V,50HZ,45KW,6P,B";Installed;PM3-BR07/AGT2/M;1981;https://www.safesave.info/MIC.php?id=Fajar-MotorList1981;2023-10-21 12:22:21
EMO000945;FP-01-PM3-BRS-T039-A022;10010669;"AC MOTOR;380V,50HZ,75KW,6P,143A,B";Installed;PM3-BR07/AGT1/M;1982;https://www.safesave.info/MIC.php?id=Fajar-MotorList1982;2023-10-21 12:22:22
EMO000944;FP-01-PM3-BRS-T038-P063;10020524;"AC MOTOR;380V,50Hz,90kW,4P,280M,B3";Installed;PM3-BR06/P31/M;1983;https://www.safesave.info/MIC.php?id=Fajar-MotorList1983;2023-10-21 12:22:23
EMO000942;FP-01-PM3-BRS-T038-A021;10010669;"AC MOTOR;380V,50HZ,75KW,6P,143A,B";Installed;PM3-BR06/AGT/M;1984;https://www.safesave.info/MIC.php?id=Fajar-MotorList1984;2023-10-21 12:22:24
EMO000274;FP-01-PM3-BRS-T037-P061;;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";Installed;PM3-BR01/P47/M;1985;https://www.safesave.info/MIC.php?id=Fajar-MotorList1985;2023-10-21 12:22:25
EMO000941;FP-01-PM3-BRS-T037-A020;10011050;"AC MOTOR;380V,50HZ,110KW,6P,B";Installed;PM3-BR01/AGT/M;1986;https://www.safesave.info/MIC.php?id=Fajar-MotorList1986;2023-10-21 12:22:26
EMO003499;FP-01-PM3-APS-T031-P048;10011112;"AC MOTOR;380V,50Hz,18.5kW,4P,180M,B3";Installed;SP3.C32/P40/M;1987;https://www.safesave.info/MIC.php?id=Fajar-MotorList1987;2023-10-21 12:22:27
EMO002001;FP-01-PM3-APS-T031-P047;10010678;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";Installed;SP3.C32/P30/M;1988;https://www.safesave.info/MIC.php?id=Fajar-MotorList1988;2023-10-21 12:22:28
EMO002648;FP-01-PM3-APS-T031-P046;10010923;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B3";Installed;SP3.C32/P29/M;1989;https://www.safesave.info/MIC.php?id=Fajar-MotorList1989;2023-10-21 12:22:29
EMO002518;FP-01-PM3-APS-T031-P045;;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";Installed;SP3.C32/P6/M;1990;https://www.safesave.info/MIC.php?id=Fajar-MotorList1990;2023-10-21 12:22:30
EMO000879;FP-01-PM3-APS-SR13;10010571;"AC MOTOR;380V,50HZ,30KW,6P,B";Installed;PM3.AP02/M;1991;https://www.safesave.info/MIC.php?id=Fajar-MotorList1991;2023-10-21 12:22:31
EMO002859;FP-01-CH3-WRS-T103-P111;10010617;MOTOR,AC,112M,ABB,3KW,6.5A,4P,380V;Installed;CH3.SUMPIT TANK/M;1992;https://www.safesave.info/MIC.php?id=Fajar-MotorList1992;2023-10-21 12:22:32
EMO001049;FP-01-CH3-WRS-T085-P080;;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";Installed;CH3.3CPHW03/M;1993;https://www.safesave.info/MIC.php?id=Fajar-MotorList1993;2023-10-21 12:22:33
EMO001048;FP-01-CH3-WRS-T085-P079;;MOTOR;Installed;CH3.3CPHW02/M;1994;https://www.safesave.info/MIC.php?id=Fajar-MotorList1994;2023-10-21 12:22:34
EMO001047;FP-01-CH3-WRS-T085-P078;;MOTOR;Installed;CH3.3CPHW01/M;1995;https://www.safesave.info/MIC.php?id=Fajar-MotorList1995;2023-10-21 12:22:35
EMO003366;FP-01-CH3-STA-T105-P117;;MOTOR;Installed;CH3.C23.P/M;1996;https://www.safesave.info/MIC.php?id=Fajar-MotorList1996;2023-10-21 12:22:36
EMO003364;FP-01-CH3-STA-T105-A033;;MOTOR;Installed;CH3.C21.P/M;1997;https://www.safesave.info/MIC.php?id=Fajar-MotorList1997;2023-10-21 12:22:37
EMO000853;FP-01-CH3-STA-T091-P125;10010870;MOTOR,INDUCTION,5.5KW,11.2A,4P;Installed;CH3.C25.P2/M;1998;https://www.safesave.info/MIC.php?id=Fajar-MotorList1998;2023-10-21 12:22:38
EMO001062;FP-01-CH3-STA-T091-P087;10010899;"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";Installed;CH3.C25/M;1999;https://www.safesave.info/MIC.php?id=Fajar-MotorList1999;2023-10-21 12:22:39
EMO002070;FP-01-CH3-STA-T091-A029;10011044;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";Installed;CH3.MC13/M;2000;https://www.safesave.info/MIC.php?id=Fajar-MotorList2000;2023-10-21 12:22:40
EMO001058;FP-01-CH3-STA-T090-A028;;MOTOR;Installed;CH3.3C.DF01/M;2001;https://www.safesave.info/MIC.php?id=Fajar-MotorList2001;2023-10-21 12:22:41
EMO001052;FP-01-CH3-STA-T087-P082;;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B5";Installed;CH3.C.27/M;2002;https://www.safesave.info/MIC.php?id=Fajar-MotorList2002;2023-10-21 12:22:42
MGM000998;FP-01-CH3-STA-T087-P081;;"GR.MOTOR;7.5kW,i=3.07,SK672.1F-132MP,NOR";Installed;CH3.C.17/GM;2003;https://www.safesave.info/MIC.php?id=Fajar-MotorList2003;2023-10-21 12:22:43
EMO001059;FP-01-CH3-STA-T087-A026;;"AC MOTOR;380V,50Hz,7.5kW,4P,160M,V1";Installed;CH3.MC.16/M;2004;https://www.safesave.info/MIC.php?id=Fajar-MotorList2004;2023-10-21 12:22:44
EMO000431;FP-01-CH3-STA-CN03;10020815;"AC MOTOR;380V,50Hz,7.5kW,4P,132S,V1";Installed;CH3.3CSC01/M;2005;https://www.safesave.info/MIC.php?id=Fajar-MotorList2005;2023-10-21 12:22:45
EMO001954;FP-01-CH3-CAT-T103-P112;;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";Installed;CH3.CATIONIC PUMP/M;2006;https://www.safesave.info/MIC.php?id=Fajar-MotorList2006;2023-10-21 12:22:46
EMO001057;FP-01-CH3-ALM-T089-P086;;"AC MOTOR;380V,50Hz,3kW,4P,100L,B5";Installed;CH3.C06A/M;2007;https://www.safesave.info/MIC.php?id=Fajar-MotorList2007;2023-10-21 12:22:47
EMO001056;FP-01-CH3-ALM-T089-P085;;"AC MOTOR;380V,50Hz,3kW,4P,100L,B3";Installed;CH3.C06/M;2008;https://www.safesave.info/MIC.php?id=Fajar-MotorList2008;2023-10-21 12:22:48
EMO001055;FP-01-CH3-ALM-T089-A027;;"MOTOR;3.7kw;8.1A";Installed;CH3.MC01/M;2009;https://www.safesave.info/MIC.php?id=Fajar-MotorList2009;2023-10-21 12:22:49
EMO005155;FP-01-SP3-OCC-DP01-CN12;;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";Installed;SP3_DP_CN12/M;2010;https://www.safesave.info/MIC.php?id=Fajar-MotorList2010;2023-10-21 12:22:50
EMO005156;FP-01-SP3-OCC-DP01-CN13;;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";Installed;SP3_DP_CN13/M;2011;https://www.safesave.info/MIC.php?id=Fajar-MotorList2011;2023-10-21 12:22:51
EMO005062;FP-01-SP3-OCC-DP01-MD01;10035583;"AC MOTOR;3000V,50Hz,900kW,4P,400L,B3";Installed;SP3_DP_MD01/M;2012;https://www.safesave.info/MIC.php?id=Fajar-MotorList2012;2023-10-21 12:22:52
EMO005063;FP-01-SP3-OCC-DP01-MD02;10035583;"AC MOTOR;3000V,50Hz,900kW,4P,400L,B3";Installed;SP3_DP_MD02/M;2013;https://www.safesave.info/MIC.php?id=Fajar-MotorList2013;2023-10-21 12:22:53
EMO005064;FP-01-SP3-OCC-DP01-OU11;;"AC MOTOR;380V,50Hz,3kW,4P,100L,B5";Installed;SP3_DP_OU11/P/M;2014;https://www.safesave.info/MIC.php?id=Fajar-MotorList2014;2023-10-21 12:22:54
EMO005065;FP-01-SP3-OCC-DP01-OU12;;"AC MOTOR;380V,50Hz,3kW,4P,100L,B5";Installed;SP3_DP_OU12/P/M;2015;https://www.safesave.info/MIC.php?id=Fajar-MotorList2015;2023-10-21 12:22:55
EMO005066;FP-01-SP3-OCC-DP01-AP12;;"AC MOTOR;380V,50Hz,22kW,6P,200L,B3";Installed;SP3_DP_AP12/AGT/M;2016;https://www.safesave.info/MIC.php?id=Fajar-MotorList2016;2023-10-21 12:22:56
EMO005067;FP-01-SP3-OCC-DP01-AP13;;"AC MOTOR;380V,50Hz,22kW,6P,200L,B3";Installed;SP3_DP_AP13/AGT/M;2017;https://www.safesave.info/MIC.php?id=Fajar-MotorList2017;2023-10-21 12:22:57
EMO005068;FP-01-SP3-OCC-DP01-PP15;10035558;"AC MOTOR;380V,50Hz,315kW,8P,355L,B3";Installed;SP3_DP_PP15/5102P3/M;2018;https://www.safesave.info/MIC.php?id=Fajar-MotorList2018;2023-10-21 12:22:58
EMO005070;FP-01-SP3-OCC-DP01-PP15;;"AC MOTOR;380V,50Hz,3kW,4P,100L,B5";Installed;SP3_DP_PP15/FAN/M;2019;https://www.safesave.info/MIC.php?id=Fajar-MotorList2019;2023-10-21 12:22:59
EMO005069;FP-01-SP3-OCC-DP01-PP16;10035558;"AC MOTOR;380V,50Hz,315kW,8P,355L,B3";Installed;SP3_DP_PP16/5102P4/M;2020;https://www.safesave.info/MIC.php?id=Fajar-MotorList2020;2023-10-21 12:23:00
EMO005071;FP-01-SP3-OCC-DP01-PP16;;"AC MOTOR;380V,50Hz,3kW,4P,100L,B5";Installed;SP3_DP_PP16/FAN/M;2021;https://www.safesave.info/MIC.php?id=Fajar-MotorList2021;2023-10-21 12:23:01
MGM000948;FP-01-SP3-OCC-DP01-CN14;10034853;"GR.MOTOR;11kW,i=56.64,Z149-LE160MF4E,FLE";Installed;SP3.DP.CN14/RJC1/GM;2022;https://www.safesave.info/MIC.php?id=Fajar-MotorList2022;2023-10-21 12:23:02
MGM000945;FP-01-SP3-OCC-DP01-CN15;10034854;"GR.MOTOR;22kW,i=57.63,D169-LES180ZLJ4E,F";Installed;SP3.DP.CN15/RJC2/GM;2023;https://www.safesave.info/MIC.php?id=Fajar-MotorList2023;2023-10-21 12:23:03
MGM000946;FP-01-SP3-OCC-DP01-CN16;10034853;"GR.MOTOR;11kW,i=56.64,Z149-LE160MF4E,FLE";Installed;SP3.DP.CN16/RJC3/GM;2024;https://www.safesave.info/MIC.php?id=Fajar-MotorList2024;2023-10-21 12:23:04
MGM000950;FP-01-SP3-OCC-DP01-CN17;10034853;"GR.MOTOR;11kW,i=56.64,Z149-LE160MF4E,FLE";Installed;SP3.DP.CN17/RJC4/GM;2025;https://www.safesave.info/MIC.php?id=Fajar-MotorList2025;2023-10-21 12:23:05
EMO005072;FP-01-SP3-OCC-DP01-LRC1;10035729;"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";Installed;SP3.DP1.LRC1/COMPACTOR1/M;2026;https://www.safesave.info/MIC.php?id=Fajar-MotorList2026;2023-10-21 12:23:06
EMO005074;FP-01-SP3-OCC-DP01-LRC1;;"AC MOTOR;380V,50Hz,0.55kW,4P,80M,B5";Installed;SP3.DP1.LRC1/COMPACTOR1/FAN/M;2027;https://www.safesave.info/MIC.php?id=Fajar-MotorList2027;2023-10-21 12:23:07
EMO005073;FP-01-SP3-OCC-DP01-LRC2;10035729;"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";Installed;SP3.DP1.LRC2/COMPACTOR2/M;2028;https://www.safesave.info/MIC.php?id=Fajar-MotorList2028;2023-10-21 12:23:08
EMO005075;FP-01-SP3-OCC-DP01-LRC2;;"AC MOTOR;380V,50Hz,0.55kW,4P,80M,B5";Installed;SP3.DP1.LRC2/COMPACTOR2/FAN/M;2029;https://www.safesave.info/MIC.php?id=Fajar-MotorList2029;2023-10-21 12:23:09
EMO005076;FP-01-SP3-OCC-DP01-LRC1-HD10;;"AC MOTOR;380V,50Hz,1.5kW,4P,90L,V1";Installed;SP3_LRC_HD10/HYD_COMPACTOR/M;2030;https://www.safesave.info/MIC.php?id=Fajar-MotorList2030;2023-10-21 12:23:10
EMO005077;FP-01-SP3-OCC-DP01-LRC2-HD11;;"AC MOTOR;380V,50Hz,1.5kW,4P,90L,V1";Installed;SP3_LRC_HD11/HYD_COMPACTOR/M;2031;https://www.safesave.info/MIC.php?id=Fajar-MotorList2031;2023-10-21 12:23:11
EMO005078;FP-01-SP3-OCC-SR19;10036932;"AC MOTOR;380V,50Hz,90kW,4P,280M,V5";Installed;SP3.OCC.SR19/TC(S)/M;2032;https://www.safesave.info/MIC.php?id=Fajar-MotorList2032;2023-10-21 12:23:12
EMO005079;FP-01-SP3-OCC-SR20;10036932;"AC MOTOR;380V,50Hz,90kW,4P,280M,V5";Installed;SP3.OCC.SR20/TC(S)/M;2033;https://www.safesave.info/MIC.php?id=Fajar-MotorList2033;2023-10-21 12:23:13
MGM001050;FP-01-SP3-OCC-RF01;;"GR.MOTOR;2.2kW,i=2.595,K86 DV/12,SEW";Installed;SP3.SP.33/GM/KNIFE;2034;https://www.safesave.info/MIC.php?id=Fajar-MotorList2034;2023-10-21 12:23:14
EMO005088;FP-01-SP3-RJS-RU03;;"AC MOTOR;380V,50Hz,0.55kW,4P,80M,B5";Installed;SP3.RJ07/M;2035;https://www.safesave.info/MIC.php?id=Fajar-MotorList2035;2023-10-21 12:23:15
EMO004955;FP-01-SP3-APS-T023-P037;;"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";Installed;SP3.C24/P51/M;2036;https://www.safesave.info/MIC.php?id=Fajar-MotorList2036;2023-10-21 12:23:16
EMO003883;FP-01-SP3-OCC-T008-P014;;"AC MOTOR;380V,50Hz,132kW,4P,315M,B3";Installed;SP3.C8/P16/M;2037;https://www.safesave.info/MIC.php?id=Fajar-MotorList2037;2023-10-21 12:23:17
EMO003892;FP-01-PM3-BRS-T038-P062;;"AC MOTOR;380V,50Hz,45kW,4P,225S,B3";Installed;PM3-BR06/P46/M;2038;https://www.safesave.info/MIC.php?id=Fajar-MotorList2038;2023-10-21 12:23:18
EMO005154;FP-01-SP3-EFF-T116-P202;;"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";Installed;SP3.P-DP-1/M;2039;https://www.safesave.info/MIC.php?id=Fajar-MotorList2039;2023-10-21 12:23:19
