id;funcloc;material_number;equipment_description;status;sort_field;unique_id;qr_code_link;created_at
EMO004360;FP-01-SP8-OCC-SR13;;MARATHON,HJN1,315S-4,110KW,201A,4P,380V;Installed;SP8.OCC/M-14B(M);3848;https://www.safesave.info/MIC.php?id=Fajar-MotorList3848;2023-10-21 12:19:21
EMO004371;FP-01-SP8-OCC-SR20;;MARATHON,HJN1,355,M2-8,160KW,319A,8P,380V;Installed;SP8.OCC/M-22A(M);3849;https://www.safesave.info/MIC.php?id=Fajar-MotorList3849;2023-10-21 12:19:21
EMO004372;FP-01-SP8-OCC-SR21;;MARATHON,HJN1,355,M2-8,160KW,319A,8P,380V;Installed;SP8.OCC/M-22B(M);3850;https://www.safesave.info/MIC.php?id=Fajar-MotorList3850;2023-10-21 12:19:21
EMO004373;FP-01-SP8-OCC-SR22;;MARATHON,HJN1,355,M2-8,160KW,319A,8P,380V;Installed;SP8.OCC/M-23A(M);3851;https://www.safesave.info/MIC.php?id=Fajar-MotorList3851;2023-10-21 12:19:21
EMO004374;FP-01-SP8-OCC-SR23;;MARATHON,HJN1,355,M2-8,160KW,319A,8P,380V;Installed;SP8.OCC/M-23B(M);3852;https://www.safesave.info/MIC.php?id=Fajar-MotorList3852;2023-10-21 12:19:21
EMO004375;FP-01-SP8-OCC-SR24;;MARATHON,HJN1,315M8,75KW,154A,8P,380V;Installed;SP8.OCC/M-24A(M);3853;https://www.safesave.info/MIC.php?id=Fajar-MotorList3853;2023-10-21 12:19:21
EMO004376;FP-01-SP8-OCC-SR25;;MARATHON,HJN1,315M8,75KW,154A,8P,380V;Installed;SP8.OCC/M-25A(M);3854;https://www.safesave.info/MIC.php?id=Fajar-MotorList3854;2023-10-21 12:19:21
EMO004277;FP-01-SP8-OCC-TH10-DV01;;SEW,DRE132M/4,5.5KW,11.10A,4P,380V;Installed;TH10.DV01/E1NB01BM01V01-M01;3855;https://www.safesave.info/MIC.php?id=Fajar-MotorList3855;2023-10-21 12:19:21
EMO004278;FP-01-SP8-OCC-TH10-SCC1;;"ASEA; 160M; 11KW; 22A; 4P; 380V";Installed;TH10.SCC1/E1NB01BM01V01-M02;3856;https://www.safesave.info/MIC.php?id=Fajar-MotorList3856;2023-10-21 12:19:21
EMO004129;FP-01-SP8-OCC-TH10-SW01;;SEW,DRE112M6BESHF,1.5A,3.7KW,4P,380V;Installed;TH10.SW01/E1NB01BM01V01-M03(M);3857;https://www.safesave.info/MIC.php?id=Fajar-MotorList3857;2023-10-21 12:19:21
EMO004279;FP-01-SP8-OCC-TH11-DV01;;SEW,DRE132MC4,7.5KW,15.60A,4P,380V;Installed;TH11.DV01/E1NB02BM01V01-M01;3858;https://www.safesave.info/MIC.php?id=Fajar-MotorList3858;2023-10-21 12:19:21
EMO004280;FP-01-SP8-OCC-TH11-SCC1;;"ABB; 160S; 12.5KW; 4P; 380V";Installed;TH11.SCC1/E1NB02BM01V01-M02;3859;https://www.safesave.info/MIC.php?id=Fajar-MotorList3859;2023-10-21 12:19:21
EMO004130;FP-01-SP8-OCC-TH11-SW01;;SEW,DRE112M6BESHF,1.5A,3.7KW,4P,380V;Installed;TH11.SW01/E1NB02BM01V01-M03;3860;https://www.safesave.info/MIC.php?id=Fajar-MotorList3860;2023-10-21 12:19:21
EMO004484;FP-01-SP8-RJS-CL40;;"SEW; 90L4; 2.2KW; 4.95A; 4P;380V";Installed;SP8.RJS/M-R-1(M);3861;https://www.safesave.info/MIC.php?id=Fajar-MotorList3861;2023-10-21 12:19:21
