id;status;funcloc;sort_field;material_number;equipment_description;unique_id;qr_code_link;created_at
EMO003087;Installed;FP-01-PM5-VAS-VP08;PM5.VP08.GB/M;10010710;"AC MOTOR;3000V,50Hz,400kW,4P,450AC";2618;https://www.safesave.info/MIC.php?id=Fajar-MotorList2618;2023-11-21 08:57:30
EMO001219;Installed;FP-01-PM5-VAS-VP07;PM5.VP07.GB/M;;"AC MOTOR;3kV,50Hz,400kW,4P,450AC,B3";2619;https://www.safesave.info/MIC.php?id=Fajar-MotorList2619;2023-11-21 08:57:32
EMO001218;Installed;FP-01-PM5-VAS-VP06;PM5.VP06.GB/M;;"AC MOTOR;3kV,50Hz,400kW,4P,450AC,B3";2620;https://www.safesave.info/MIC.php?id=Fajar-MotorList2620;2023-11-21 08:57:33
EMO001217;Installed;FP-01-PM5-VAS-VP05;PM5.VP05.GB/M;;"AC MOTOR;3000V,50Hz,400kW,4P,450AC,B3";2621;https://www.safesave.info/MIC.php?id=Fajar-MotorList2621;2023-11-21 08:57:34
EMO001216;Installed;FP-01-PM5-VAS-VP04;PM5.VP04.GB/M;;"AC MOTOR;3kV,50Hz,400kW,4P,450AC,B3";2622;https://www.safesave.info/MIC.php?id=Fajar-MotorList2622;2023-11-21 08:57:35
EMO001215;Installed;FP-01-PM5-VAS-VP03;PM5.VP03.GB/M;;"AC MOTOR;3kV,50Hz,400kW,4P,450AC,B3";2623;https://www.safesave.info/MIC.php?id=Fajar-MotorList2623;2023-11-21 08:57:36
EMO001214;Installed;FP-01-PM5-VAS-VP02;PM5.VP02.GB/M;;"AC MOTOR;3kV,50Hz,400kW,4P,450AC,B3";2624;https://www.safesave.info/MIC.php?id=Fajar-MotorList2624;2023-11-21 08:57:37
EMO001213;Installed;FP-01-PM5-VAS-VP01;PM5.VP01.GB/M;10011050;"AC MOTOR;380V,50Hz,110kW,6P,315MC,B3";2625;https://www.safesave.info/MIC.php?id=Fajar-MotorList2625;2023-11-21 08:57:38
EMO001231;Installed;FP-01-PM5-VAS-T053-P094;PM5.P-DV-8/M;;"AC MOTOR;380V,50Hz,37kW,4P,225S,B3";2626;https://www.safesave.info/MIC.php?id=Fajar-MotorList2626;2023-11-21 08:57:39
EMO001229;Installed;FP-01-PM5-VAS-T051-P092;PM5.P-DV-6/M;10010918;"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";2627;https://www.safesave.info/MIC.php?id=Fajar-MotorList2627;2023-11-21 08:57:40
EMO001228;Installed;FP-01-PM5-VAS-T050-P091;PM5.P-DV-5/M;10010918;"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";2628;https://www.safesave.info/MIC.php?id=Fajar-MotorList2628;2023-11-21 08:57:41
EMO001227;Installed;FP-01-PM5-VAS-T049-P090;PM5.P-DV-4/M;10010918;"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";2629;https://www.safesave.info/MIC.php?id=Fajar-MotorList2629;2023-11-21 08:57:42
EMO001226;Available;;PM5.P-DV-3/M;10010890;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,B3";2630;https://www.safesave.info/MIC.php?id=Fajar-MotorList2630;2023-11-21 08:57:43
EMO001225;Installed;FP-01-PM5-VAS-T047-P088;PM5.P-DV-2/M;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,B3";2631;https://www.safesave.info/MIC.php?id=Fajar-MotorList2631;2023-11-21 08:57:44
EMO001224;Installed;FP-01-PM5-VAS-T046-P087;PM5.P-DV-1/M;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,B3";2632;https://www.safesave.info/MIC.php?id=Fajar-MotorList2632;2023-11-21 08:57:45
EMO001211;Available;;PM5.P-DV-9A;10027666;"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";2633;https://www.safesave.info/MIC.php?id=Fajar-MotorList2633;2023-11-21 08:57:46
EMO004232;Installed;FP-01-GT3-TRB-CWSS-P495;TRB.CWSS.P495/2_M6152;10027666;"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";2634;https://www.safesave.info/MIC.php?id=Fajar-MotorList2634;2023-11-21 08:57:47
EMO003612;Installed;FP-01-PM5-VAS-T044-P095;PM5.P-DV-11A/M;;"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";2635;https://www.safesave.info/MIC.php?id=Fajar-MotorList2635;2023-11-21 08:57:48
EMO001232;Installed;FP-01-PM5-VAS-T044-P086;PM5.P-DV-11/M;;"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";2636;https://www.safesave.info/MIC.php?id=Fajar-MotorList2636;2023-11-21 08:57:49
EMO003037;Installed;FP-01-PM5-VAS-BL03;PM5.FAN-1/M;10010927;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";2637;https://www.safesave.info/MIC.php?id=Fajar-MotorList2637;2023-11-21 08:57:50
EMO000198;Installed;FP-01-PM5-STC-T043-P108;PM5.P-SC-8/M;10027377;"AC MOTOR;380V,50Hz,3kW,4P,100L4,B3";2638;https://www.safesave.info/MIC.php?id=Fajar-MotorList2638;2023-11-21 08:57:51
EMO000895;Installed;FP-01-PM5-STC-T042-P107;PM5.P-SC-7/M;10010986;"AC MOTOR;380V,50Hz,2.2KW,4P,100L,B3";2639;https://www.safesave.info/MIC.php?id=Fajar-MotorList2639;2023-11-21 08:57:52
EMO001276;Installed;FP-01-PM5-STC-T041-P106;PM5.P-SC-6/M;;"AC MOTOR;380V,50Hz,4kW,4P,112M,B3";2640;https://www.safesave.info/MIC.php?id=Fajar-MotorList2640;2023-11-21 08:57:53
EMO000379;Installed;FP-01-PM5-STC-T041-P105;PM5.P-SC-5/M;10010596;"AC MOTOR;380V,50Hz,4kW,4P,112M,B3";2641;https://www.safesave.info/MIC.php?id=Fajar-MotorList2641;2023-11-21 08:57:54
EMO001274;Installed;FP-01-PM5-STC-T040-P104;PM5.P-SC-4/M;10010986;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";2642;https://www.safesave.info/MIC.php?id=Fajar-MotorList2642;2023-11-21 08:57:55
EMO001273;Available;;PM5.P-SC-3/M;10010986;"AC MOTOR;380V,50Hz,2.2KW,4P,100L,B3";2643;https://www.safesave.info/MIC.php?id=Fajar-MotorList2643;2023-11-21 08:57:56
EMO001271;Available;;PM5.P-SC-9/M;10026451;"AC MOTOR;380V,50Hz,30kW,2P,200L,B3";2644;https://www.safesave.info/MIC.php?id=Fajar-MotorList2644;2023-11-21 08:57:57
EMO003839;Installed;FP-01-PM5-STC-T039-P102;PM5.P-SC-10/M;10026451;"AC MOTOR;380V,50Hz,30kW,2P,200L,B3";2645;https://www.safesave.info/MIC.php?id=Fajar-MotorList2645;2023-11-21 08:57:58
EMO002708;Installed;FP-01-PM5-STC-T038-P100;PM5.P-SC-2/M;10020885;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";2646;https://www.safesave.info/MIC.php?id=Fajar-MotorList2646;2023-11-21 08:57:59
EMO001269;Installed;FP-01-PM5-STC-T038-P099;PM5.P-SC-1/M;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";2647;https://www.safesave.info/MIC.php?id=Fajar-MotorList2647;2023-11-21 08:58:00
EMO001268;Installed;FP-01-PM5-STC-T037-P098;PM5.P-SC-VP/M;;"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";2648;https://www.safesave.info/MIC.php?id=Fajar-MotorList2648;2023-11-21 08:58:01
EMO001453;Installed;FP-01-PM5-STA-T089-P120;5PPV02/M;;"AC MOTOR;380V,50Hz,15kW,4P,160L,B5";2649;https://www.safesave.info/MIC.php?id=Fajar-MotorList2649;2023-11-21 08:58:02
EMO001451;Installed;FP-01-PM5-STA-T088-P119;PM5.5P5PPP01/M;;"AC MOTOR;380V,50Hz,4kW,2P,112M,V1";2650;https://www.safesave.info/MIC.php?id=Fajar-MotorList2650;2023-11-21 08:58:03
EMO001449;Installed;FP-01-PM5-STA-T088-P118;5PPV03/M;;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";2651;https://www.safesave.info/MIC.php?id=Fajar-MotorList2651;2023-11-21 08:58:04
EMO001795;Installed;FP-01-PM5-STA-T088-P117;5PPV01/M;;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";2652;https://www.safesave.info/MIC.php?id=Fajar-MotorList2652;2023-11-21 08:58:05
EMO003136;Installed;FP-01-PM5-STA-SR19;5P5PVS02/M;10011004;"AC MOTOR;380V,50Hz,1.1kW,4P,90S,V1";2653;https://www.safesave.info/MIC.php?id=Fajar-MotorList2653;2023-11-21 08:58:06
EMO003363;Installed;FP-01-PM5-STA-SR18;5P5PVS01/M;10011004;"AC MOTOR;380V;50Hz,1.1kW,4P,90S,V1";2654;https://www.safesave.info/MIC.php?id=Fajar-MotorList2654;2023-11-21 08:58:07
EMO001452;Installed;FP-01-PM5-STA-SR17;5P5PVS03/M;10011004;"AC MOTOR;380V,50Hz,1.1kW,4P,90S,V1";2655;https://www.safesave.info/MIC.php?id=Fajar-MotorList2655;2023-11-21 08:58:08
EMO001450;Installed;FP-01-PM5-STA-FU10;5PMFF01;;MOTOR;2656;https://www.safesave.info/MIC.php?id=Fajar-MotorList2656;2023-11-21 08:58:09
EMO003196;Installed;FP-01-PM5-RHD-STRP;PM5.RHD/STRAPPING MOTOR;10010550;"DC MOTOR;24V,50Hz,118kW,B3";2657;https://www.safesave.info/MIC.php?id=Fajar-MotorList2657;2023-11-21 08:58:10
EMO001538;Installed;FP-01-PM5-RHD-CN38;PM5.M10-CP4/M;;"AC MOTOR;380V,50Hz,373kW,2P,B3";2658;https://www.safesave.info/MIC.php?id=Fajar-MotorList2658;2023-11-21 08:58:11
EMO001537;Installed;FP-01-PM5-RHD-CN37;PM5.M9-CP4/M;;"AC MOTOR;380V,50Hz,0.75kW,80L,V1";2659;https://www.safesave.info/MIC.php?id=Fajar-MotorList2659;2023-11-21 08:58:12
EMO001536;Installed;FP-01-PM5-RHD-CN36;PM5.M8-CP4/M;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,V1";2660;https://www.safesave.info/MIC.php?id=Fajar-MotorList2660;2023-11-21 08:58:13
EMO001535;Installed;FP-01-PM5-RHD-CN35;PM5.M7-CP4/M;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,V1";2661;https://www.safesave.info/MIC.php?id=Fajar-MotorList2661;2023-11-21 08:58:14
EMO001070;Installed;FP-01-SP5-OCC-PU01-OU01;SP5.M-2.OU/M;;"MOTOR;2;2KW;6P";2662;https://www.safesave.info/MIC.php?id=Fajar-MotorList2662;2023-11-21 08:58:15
EMO001534;Installed;FP-01-PM5-RHD-CN34;PM5.M6-CP4/M;;"AC MOTOR;380V,50Hz,0.75kW,80L,V1";2663;https://www.safesave.info/MIC.php?id=Fajar-MotorList2663;2023-11-21 08:58:16
EMO001532;Installed;FP-01-PM5-RHD-CN32;PM5.M4-CP4/M;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";2664;https://www.safesave.info/MIC.php?id=Fajar-MotorList2664;2023-11-21 08:58:17
EMO001531;Installed;FP-01-PM5-RHD-CN31;PM5.M3-CP4/M;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";2665;https://www.safesave.info/MIC.php?id=Fajar-MotorList2665;2023-11-21 08:58:18
EMO001530;Installed;FP-01-PM5-RHD-CN30;PM5.M2-CP4/M;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,V1";2666;https://www.safesave.info/MIC.php?id=Fajar-MotorList2666;2023-11-21 08:58:19
EMO001529;Installed;FP-01-PM5-RHD-CN29;PM5.M1-CP4/M;;"AC MOTOR;380V,50Hz,1.5kW,4P,80L,V1";2667;https://www.safesave.info/MIC.php?id=Fajar-MotorList2667;2023-11-21 08:58:20
EMO001528;Installed;FP-01-PM5-RHD-CN28;PM5.M12-CP3/M;;"AC MOTOR;380V,50Hz,0.75kW,80L,V1";2668;https://www.safesave.info/MIC.php?id=Fajar-MotorList2668;2023-11-21 08:58:21
EMO001527;Installed;FP-01-PM5-RHD-CN27;PM5.M11-CP3/M;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";2669;https://www.safesave.info/MIC.php?id=Fajar-MotorList2669;2023-11-21 08:58:22
EMO001526;Installed;FP-01-PM5-RHD-CN26;PM5.M10-CP3/M;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";2670;https://www.safesave.info/MIC.php?id=Fajar-MotorList2670;2023-11-21 08:58:23
EMO001525;Installed;FP-01-PM5-RHD-CN25;PM5.M9-CP3/M;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";2671;https://www.safesave.info/MIC.php?id=Fajar-MotorList2671;2023-11-21 08:58:24
EMO001524;Installed;FP-01-PM5-RHD-CN24;PM5.M8-CP3/M;;"AC MOTOR;380V,50Hz,0.75kW,80L,V1";2672;https://www.safesave.info/MIC.php?id=Fajar-MotorList2672;2023-11-21 08:58:25
EMO001523;Installed;FP-01-PM5-RHD-CN23;PM5.M7-CP3/M;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,V1";2673;https://www.safesave.info/MIC.php?id=Fajar-MotorList2673;2023-11-21 08:58:26
EMO001522;Installed;FP-01-PM5-RHD-CN22;PM5.M6-CP3/M;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";2674;https://www.safesave.info/MIC.php?id=Fajar-MotorList2674;2023-11-21 08:58:27
EMO001521;Installed;FP-01-PM5-RHD-CN21;PM5.M5-CP3/M;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";2675;https://www.safesave.info/MIC.php?id=Fajar-MotorList2675;2023-11-21 08:58:28
EMO001520;Installed;FP-01-PM5-RHD-CN20;PM5.M4-CP3/M;;"AC MOTOR;380V,50Hz,0.75kW,80L,V1";2676;https://www.safesave.info/MIC.php?id=Fajar-MotorList2676;2023-11-21 08:58:29
EMO001515;Installed;FP-01-PM5-RHD-CN15;PM5.M7-CP2/M;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S";2677;https://www.safesave.info/MIC.php?id=Fajar-MotorList2677;2023-11-21 08:58:30
EMO001512;Installed;FP-01-PM5-RHD-CN12;PM5.M4-CP2/M;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S";2678;https://www.safesave.info/MIC.php?id=Fajar-MotorList2678;2023-11-21 08:58:31
EMO001514;Installed;FP-01-PM5-RHD-CN14;PM5.M6-CP2/M;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";2679;https://www.safesave.info/MIC.php?id=Fajar-MotorList2679;2023-11-21 08:58:32
EMO001517;Installed;FP-01-PM5-RHD-CN17;PM5.M1-CP3/M;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,V1";2680;https://www.safesave.info/MIC.php?id=Fajar-MotorList2680;2023-11-21 08:58:33
EMO001516;Installed;FP-01-PM5-RHD-CN16;PM5.M8-CP2/M;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,V1";2681;https://www.safesave.info/MIC.php?id=Fajar-MotorList2681;2023-11-21 08:58:34
EMO001511;Installed;FP-01-PM5-RHD-CN11;PM5.M3-CP2/M;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";2682;https://www.safesave.info/MIC.php?id=Fajar-MotorList2682;2023-11-21 08:58:35
EMO001518;Installed;FP-01-PM5-RHD-CN18;PM5.M2-CP3/M;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";2683;https://www.safesave.info/MIC.php?id=Fajar-MotorList2683;2023-11-21 08:58:36
EMO001513;Installed;FP-01-PM5-RHD-CN13;PM5.M5-CP2/M;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,V1";2684;https://www.safesave.info/MIC.php?id=Fajar-MotorList2684;2023-11-21 08:58:37
EMO001519;Installed;FP-01-PM5-RHD-CN19;PM5.M3-CP3/M;;"AC MOTOR;380V,50Hz,5.5kW,4P,132S,V1";2685;https://www.safesave.info/MIC.php?id=Fajar-MotorList2685;2023-11-21 08:58:38
EMO001510;Installed;FP-01-PM5-RHD-CN10;PM5.M2-CP2/M;;"MOTOR AC; 380V,50Hz,2.2kW,4P,100L,V1";2686;https://www.safesave.info/MIC.php?id=Fajar-MotorList2686;2023-11-21 08:58:39
EMO001509;Installed;FP-01-PM5-RHD-CN09;PM5.M1-CP2/M;;"AC MOTOR;380V,50Hz,1.5kW,4P,90L,V1";2687;https://www.safesave.info/MIC.php?id=Fajar-MotorList2687;2023-11-21 08:58:40
EMO001508;Installed;FP-01-PM5-RHD-CN08;PM5.M7-CP1/M;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,V1";2688;https://www.safesave.info/MIC.php?id=Fajar-MotorList2688;2023-11-21 08:58:41
EMO001507;Installed;FP-01-PM5-RHD-CN07;PM5.M6-CP1/M;;"AC MOTOR;380V,50Hz,1.5kW,4P,90L,V1";2689;https://www.safesave.info/MIC.php?id=Fajar-MotorList2689;2023-11-21 08:58:42
EMO001506;Installed;FP-01-PM5-RHD-CN06;PM5.M5-CP1/M;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,V1";2690;https://www.safesave.info/MIC.php?id=Fajar-MotorList2690;2023-11-21 08:58:43
EMO001505;Installed;FP-01-PM5-RHD-CN05;PM5.M4-CP1/M;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,V1";2691;https://www.safesave.info/MIC.php?id=Fajar-MotorList2691;2023-11-21 08:58:44
EMO001504;Installed;FP-01-PM5-RHD-CN04;PM5.M3-CP1/M;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,V1";2692;https://www.safesave.info/MIC.php?id=Fajar-MotorList2692;2023-11-21 08:58:45
EMO001503;Installed;FP-01-PM5-RHD-CN03;PM5.M2-CP1/M;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,V1";2693;https://www.safesave.info/MIC.php?id=Fajar-MotorList2693;2023-11-21 08:58:46
EMO001502;Installed;FP-01-PM5-RHD-CN02;M1-CP1/M;;"MOTOR AC; 380V,50Hz,2.2kW,4P,100L,V1";2694;https://www.safesave.info/MIC.php?id=Fajar-MotorList2694;2023-11-21 08:58:47
EMO002895;Installed;FP-01-PM5-RHD;PM5.ROBOT ARM/M;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,B3";2695;https://www.safesave.info/MIC.php?id=Fajar-MotorList2695;2023-11-21 08:58:48
EMO002896;Installed;FP-01-PM5-RHD;PM5.GATE DOOR 1/M;;"AC MOTOR;380V,50Hz,0.75kW,4P,80L,V1";2696;https://www.safesave.info/MIC.php?id=Fajar-MotorList2696;2023-11-21 08:58:49
EMO002908;Installed;FP-01-PM5-RHD;PM5.GATE DOOR 2/M;;"AC MOTOR;380V;50Hz,0.18kW,4P";2697;https://www.safesave.info/MIC.php?id=Fajar-MotorList2697;2023-11-21 08:58:50
EMO003241;Installed;FP-01-PM5-RHD;PM5.ELEVATOR HYD/M;;"AC MOTOR;380V,50Hz,2.2kW,8P,112M,B3";2698;https://www.safesave.info/MIC.php?id=Fajar-MotorList2698;2023-11-21 08:58:51
EMO003256;Installed;FP-01-PM5-RHD;PM5.WATER COOL/M;;"AC MOTOR;380V,50Hz,1.5kW,4P,90L,B3";2699;https://www.safesave.info/MIC.php?id=Fajar-MotorList2699;2023-11-21 08:58:52
EMO003257;Installed;FP-01-PM5-RHD;PM5.COOLING FAN/M;;"AC MOTOR;380V,50Hz,0.75kW,4P,140,V1";2700;https://www.safesave.info/MIC.php?id=Fajar-MotorList2700;2023-11-21 08:58:53
EMO001464;Installed;FP-01-PM5-MCL-GRP8-MCL4;PM5.MCL.G8/BEAM4/M;;MOTOR;2701;https://www.safesave.info/MIC.php?id=Fajar-MotorList2701;2023-11-21 08:58:54
EMO001463;Installed;FP-01-PM5-MCL-GRP3-MCL3;PM5.MCL.G3/BEAM3/M;10026633;MOTOR,SERVO,RML 14CA,KMF,U/ M-CLEAN;2702;https://www.safesave.info/MIC.php?id=Fajar-MotorList2702;2023-11-21 08:58:55
EMO001462;Installed;FP-01-PM5-MCL-GRP2-MCL2;PM5.MCL.G2/BEAM2/M;;MOTOR;2703;https://www.safesave.info/MIC.php?id=Fajar-MotorList2703;2023-11-21 08:58:56
EMO001461;Installed;FP-01-PM5-MCL-GRP1-MCL1;PM5.MCL.G1/BEAM1/M;;MOTOR;2704;https://www.safesave.info/MIC.php?id=Fajar-MotorList2704;2023-11-21 08:58:57
MFB000096;Installed;FP-01-PM5-MCL-BL28;PM5-MCL-VF1;10016348;"VACUUM BLOWER;G2002BH19437GH47,G DENVER";2705;https://www.safesave.info/MIC.php?id=Fajar-MotorList2705;2023-11-21 08:58:58
MFB000272;Available;;PM5-MCL-VF1;10016348;"VACUUM BLOWER;G2002BH19437GH47,G DENVER";2706;https://www.safesave.info/MIC.php?id=Fajar-MotorList2706;2023-11-21 08:58:59
EMO001495;Installed;FP-01-PM5-LUB-T067-P180;PM5.P180/M;;"AC MOTOR;380V,50Hz,18.5kW,6P,200L,B3";2707;https://www.safesave.info/MIC.php?id=Fajar-MotorList2707;2023-11-21 08:59:00
EMO001494;Installed;FP-01-PM5-LUB-T067-P179;PM5.P179/M;;"AC MOTOR;380V,50Hz,18.5kW,6P,200L,B3";2708;https://www.safesave.info/MIC.php?id=Fajar-MotorList2708;2023-11-21 08:59:01
EMO003630;Installed;FP-01-PM5-LUB-T067-P142;PM5.T067.P142/M;;"AC MOTOR;380V,50Hz,1.1kW,4P,90S,B3";2709;https://www.safesave.info/MIC.php?id=Fajar-MotorList2709;2023-11-21 08:59:02
EMO003629;Installed;FP-01-PM5-LUB-T067-P141;PM5.T067.P141/M;;"AC MOTOR;380V,50Hz,1.1kW,4P,90S,B3";2710;https://www.safesave.info/MIC.php?id=Fajar-MotorList2710;2023-11-21 08:59:03
EMO001501;Installed;FP-01-PM5-LUB-T066-P186;PM5.P186/M;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";2711;https://www.safesave.info/MIC.php?id=Fajar-MotorList2711;2023-11-21 08:59:04
EMO001500;Installed;FP-01-PM5-LUB-T066-P185;PM5.P185/M;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";2712;https://www.safesave.info/MIC.php?id=Fajar-MotorList2712;2023-11-21 08:59:05
EMO002701;Installed;FP-01-PM5-LUB-T065-P184;PM5.P184/M;10010827;"AC MOTOR;380V,50Hz,18.5kW,6P,200L,B3";2713;https://www.safesave.info/MIC.php?id=Fajar-MotorList2713;2023-11-21 08:59:06
EMO001498;Installed;FP-01-PM5-LUB-T065-P183;PM5.P183/M;;"AC MOTOR;380V,50Hz,18.5kW,6P,200L,B3";2714;https://www.safesave.info/MIC.php?id=Fajar-MotorList2714;2023-11-21 08:59:07
EMO003628;Installed;FP-01-PM5-LUB-T065-P068;PM5.T065.P068/M;;"AC MOTOR;380V,50Hz,1.1kW,4P,90S,B3";2715;https://www.safesave.info/MIC.php?id=Fajar-MotorList2715;2023-11-21 08:59:08
EMO003627;Installed;FP-01-PM5-LUB-T065-P067;PM5.T065.P067/M;;"AC MOTOR;380V,50Hz,1.1kW,4P,90S,B3";2716;https://www.safesave.info/MIC.php?id=Fajar-MotorList2716;2023-11-21 08:59:09
EMO001497;Installed;FP-01-PM5-LUB-T064-P182;PM5.P182/M;;"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";2717;https://www.safesave.info/MIC.php?id=Fajar-MotorList2717;2023-11-21 08:59:10
EMO001496;Installed;FP-01-PM5-LUB-T064-P181;PM5.P181/M;;"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";2718;https://www.safesave.info/MIC.php?id=Fajar-MotorList2718;2023-11-21 08:59:11
EMO003626;Installed;FP-01-PM5-LUB-T064-P066;PM5.T064.P066/M;;"AC MOTOR;380V,50Hz,1.1kW,4P,90S,B3";2719;https://www.safesave.info/MIC.php?id=Fajar-MotorList2719;2023-11-21 08:59:12
EMO001493;Installed;FP-01-PM5-LUB-T063-P178;PM5.P178/M;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";2720;https://www.safesave.info/MIC.php?id=Fajar-MotorList2720;2023-11-21 08:59:13
EMO001492;Installed;FP-01-PM5-LUB-T063-P177;PM5.P177/M;;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";2721;https://www.safesave.info/MIC.php?id=Fajar-MotorList2721;2023-11-21 08:59:14
EMO001491;Installed;FP-01-PM5-LUB-T062-P176;PM5.P176/M;;"AC MOTOR;380V,50Hz,11kW,6P,160L,B3";2722;https://www.safesave.info/MIC.php?id=Fajar-MotorList2722;2023-11-21 08:59:15
EMO001490;Installed;FP-01-PM5-LUB-T062-P175;PM5.P175/M;;"AC MOTOR;380V,50Hz,11kW,6P,160L,B3";2723;https://www.safesave.info/MIC.php?id=Fajar-MotorList2723;2023-11-21 08:59:16
EMO003624;Installed;FP-01-PM5-LUB-T062-P065;PM5.T062.P065/M;;"AC MOTOR;380V,50Hz,1.1kW,4P,90S,B3";2724;https://www.safesave.info/MIC.php?id=Fajar-MotorList2724;2023-11-21 08:59:17
EMO003438;Installed;FP-01-PM5-LUB;PM5.LUB.PURIFIER/M;10022192;"AC MOTOR;380V,50Hz,0.5kW,4P,80M,B3,V1";2725;https://www.safesave.info/MIC.php?id=Fajar-MotorList2725;2023-11-21 08:59:18
EMO003534;Installed;FP-01-PM5-HYD-T115-P200;PM5.HYD.P200/M;10039282;"AC MOTOR;380V,50Hz,2.2kW,4P,100L,B3";2726;https://www.safesave.info/MIC.php?id=Fajar-MotorList2726;2023-11-21 08:59:19
EMO003533;Installed;FP-01-PM5-HYD-T115-P199;PM5.HYD.P199/M;10026709;"AC MOTOR;380V,50Hz,37kW,4P,200L,B3";2727;https://www.safesave.info/MIC.php?id=Fajar-MotorList2727;2023-11-21 08:59:20
EMO003532;Installed;FP-01-PM5-HYD-T115-P198;PM5.HYD.P198/M;10026709;"AC MOTOR;380V,50Hz,37kW,4P,200L,B3";2728;https://www.safesave.info/MIC.php?id=Fajar-MotorList2728;2023-11-21 08:59:21
EMO003531;Installed;FP-01-PM5-HYD-T115-P197;PM5.HYD.P197/M;10026709;"AC MOTOR;380V,50Hz,37kW,4P,200L,B3";2729;https://www.safesave.info/MIC.php?id=Fajar-MotorList2729;2023-11-21 08:59:22
EMO003255;Installed;FP-01-PM5-RHD;PM5.HORIZONTAL/M;;"AC MOTOR;380V,50Hz,2.2kW,8P,112M,B3";2730;https://www.safesave.info/MIC.php?id=Fajar-MotorList2730;2023-11-21 08:59:23
EMO001469;Installed;FP-01-PM5-HYD-T074-P171;PM5.P171/M;;"AC MOTOR;380V,50Hz,37kW,4P,200M,B3";2731;https://www.safesave.info/MIC.php?id=Fajar-MotorList2731;2023-11-21 08:59:24
EMO001468;Installed;FP-01-PM5-HYD-T074-P170;PM5-HYD.P170/M;;"AC MOTOR;380V,50Hz,37kW,4P,200M,B3";2732;https://www.safesave.info/MIC.php?id=Fajar-MotorList2732;2023-11-21 08:59:25
EMO001487;Installed;FP-01-PM5-HYD-T073-P169;PM5.P169/M;10026709;"AC MOTOR;380V,50Hz,37kW,4P,200L,B3";2733;https://www.safesave.info/MIC.php?id=Fajar-MotorList2733;2023-11-21 08:59:26
EMO001486;Installed;FP-01-PM5-HYD-T073-P168;PM5.P168/M;10026709;"AC MOTOR;380V,50Hz,37kW,4P,200L,B3";2734;https://www.safesave.info/MIC.php?id=Fajar-MotorList2734;2023-11-21 08:59:27
EMO001485;Installed;FP-01-PM5-HYD-T073-P167;PM5.P167/M;10026709;"AC MOTOR;380V,50Hz,37kW,4P,200L,B3";2735;https://www.safesave.info/MIC.php?id=Fajar-MotorList2735;2023-11-21 08:59:28
